time,ax,ay,az,atotal
2022-11-15 11:10:30.3860,-0.51,1.44,2.15,2.63
2022-11-15 11:10:30.4010,-0.7,0.9,2.8,3.02
2022-11-15 11:10:30.4030,-0.86,0.55,3.34,3.49
2022-11-15 11:10:30.4150,-0.83,0.28,3.59,3.69
2022-11-15 11:10:30.4170,-0.42,-0.15,3.7,3.72
2022-11-15 11:10:30.4330,0.19,-0.74,3.63,3.7
2022-11-15 11:10:30.4360,0.78,-1.29,3.27,3.6
2022-11-15 11:10:30.4480,1.13,-1.78,2.76,3.47
2022-11-15 11:10:30.4500,1.45,-2.12,2.26,3.42
2022-11-15 11:10:30.4680,1.66,-2.2,1.76,3.27
2022-11-15 11:10:30.4690,1.59,-2.05,1.17,2.84
2022-11-15 11:10:30.4840,1.31,-1.75,0.59,2.26
2022-11-15 11:10:30.4860,0.89,-1.4,0.11,1.66
2022-11-15 11:10:30.5000,0.48,-1.06,-0.35,1.21
2022-11-15 11:10:30.5030,0.2,-0.79,-0.81,1.14
2022-11-15 11:10:30.5150,0.05,-0.65,-1.22,1.38
2022-11-15 11:10:30.5170,0.05,-0.63,-1.55,1.67
2022-11-15 11:10:30.5310,0.22,-0.68,-1.68,1.82
2022-11-15 11:10:30.5330,0.45,-0.75,-1.51,1.74
2022-11-15 11:10:30.5510,0.68,-0.79,-1.12,1.53
2022-11-15 11:10:30.5540,0.91,-0.79,-1.03,1.58
2022-11-15 11:10:30.5650,1.11,-0.72,-1.3,1.85
2022-11-15 11:10:30.5680,1.25,-0.59,-1.81,2.27
2022-11-15 11:10:30.5830,1.24,-0.42,-2.4,2.73
2022-11-15 11:10:30.5850,1.03,-0.23,-3.0,3.18
2022-11-15 11:10:30.5990,0.79,-0.04,-3.5,3.58
2022-11-15 11:10:30.6020,0.56,0.15,-3.94,3.98
2022-11-15 11:10:30.6150,0.32,0.3,-4.15,4.17
2022-11-15 11:10:30.6170,0.07,0.39,-4.15,4.16
2022-11-15 11:10:30.6340,-0.03,0.37,-4.0,4.01
2022-11-15 11:10:30.6360,-0.03,0.29,-3.77,3.78
2022-11-15 11:10:30.6510,0.17,0.14,-3.66,3.66
2022-11-15 11:10:30.6540,0.62,-0.15,-3.61,3.66
2022-11-15 11:10:30.6650,1.1,-0.51,-2.93,3.17
2022-11-15 11:10:30.6680,1.45,-0.72,-1.82,2.43
2022-11-15 11:10:30.6830,0.98,-0.56,-1.49,1.86
2022-11-15 11:10:30.6860,0.45,-0.26,-1.42,1.51
2022-11-15 11:10:30.6980,-0.26,0.17,-0.97,1.01
2022-11-15 11:10:30.7000,-0.85,0.74,-0.46,1.21
2022-11-15 11:10:30.7180,-1.29,1.21,-0.31,1.79
2022-11-15 11:10:30.7190,-1.51,1.41,-0.29,2.08
2022-11-15 11:10:30.7340,-1.4,1.36,-0.36,1.98
2022-11-15 11:10:30.7360,-1.02,1.34,-0.23,1.69
2022-11-15 11:10:30.7500,-0.5,1.32,0.53,1.5
2022-11-15 11:10:30.7530,-0.17,1.13,1.38,1.79
2022-11-15 11:10:30.7650,-0.26,1.03,1.95,2.22
2022-11-15 11:10:30.7680,-0.64,1.22,2.58,2.92
2022-11-15 11:10:30.7820,-1.27,1.49,3.06,3.63
2022-11-15 11:10:30.7840,-1.82,1.62,3.13,3.96
2022-11-15 11:10:30.8010,-2.13,1.6,3.21,4.17
2022-11-15 11:10:30.8030,-2.12,1.5,3.25,4.16
2022-11-15 11:10:30.8160,-2.12,1.47,2.9,3.88
2022-11-15 11:10:30.8180,-1.99,1.61,2.71,3.72
2022-11-15 11:10:30.8340,-1.89,1.74,3.04,3.98
2022-11-15 11:10:30.8360,-2.04,2.02,2.97,4.13
2022-11-15 11:10:30.8490,-2.4,2.16,3.16,4.51
2022-11-15 11:10:30.8510,-2.84,2.05,3.65,5.05
2022-11-15 11:10:30.8650,-3.1,1.55,3.92,5.23
2022-11-15 11:10:30.8670,-2.89,0.6,3.86,4.85
2022-11-15 11:10:30.8840,-2.22,-0.47,3.49,4.16
2022-11-15 11:10:30.8860,-1.65,-1.25,3.2,3.81
2022-11-15 11:10:30.8990,-1.37,-1.6,2.94,3.61
2022-11-15 11:10:30.9020,-1.16,-1.8,2.52,3.3
2022-11-15 11:10:30.9160,-0.9,-1.99,2.0,2.96
2022-11-15 11:10:30.9190,-0.61,-1.94,1.36,2.44
2022-11-15 11:10:30.9330,-0.39,-1.61,0.63,1.77
2022-11-15 11:10:30.9360,-0.31,-1.22,-0.16,1.26
2022-11-15 11:10:30.9480,-0.32,-0.93,-0.89,1.32
2022-11-15 11:10:30.9500,-0.35,-0.77,-1.36,1.6
2022-11-15 11:10:30.9690,-0.36,-0.56,-1.58,1.71
2022-11-15 11:10:30.9710,-0.33,-0.33,-1.73,1.79
2022-11-15 11:10:30.9840,-0.19,-0.21,-1.91,1.93
2022-11-15 11:10:30.9870,0.04,-0.18,-1.92,1.92
2022-11-15 11:10:30.9980,0.14,-0.25,-1.74,1.76
2022-11-15 11:10:31.0010,0.25,-0.45,-1.83,1.9
2022-11-15 11:10:31.0160,0.6,-0.64,-2.03,2.21
2022-11-15 11:10:31.0190,0.99,-0.78,-2.24,2.57
2022-11-15 11:10:31.0310,1.31,-0.8,-2.72,3.12
2022-11-15 11:10:31.0330,1.52,-0.74,-3.2,3.61
2022-11-15 11:10:31.0520,1.8,-0.61,-3.39,3.88
2022-11-15 11:10:31.0550,1.99,-0.46,-3.35,3.92
2022-11-15 11:10:31.0660,1.71,-0.25,-3.31,3.73
2022-11-15 11:10:31.0690,1.13,-0.1,-3.37,3.55
2022-11-15 11:10:31.0830,0.77,-0.02,-3.61,3.69
2022-11-15 11:10:31.0860,0.75,0.03,-3.76,3.83
2022-11-15 11:10:31.0980,0.66,0.1,-3.61,3.67
2022-11-15 11:10:31.1010,0.34,0.15,-3.39,3.41
2022-11-15 11:10:31.1150,0.0,0.14,-3.13,3.13
2022-11-15 11:10:31.1160,-0.16,0.17,-2.86,2.86
2022-11-15 11:10:31.1340,-0.25,0.24,-2.5,2.52
2022-11-15 11:10:31.1360,-0.24,0.23,-2.25,2.27
2022-11-15 11:10:31.1490,-0.25,0.17,-1.87,1.89
2022-11-15 11:10:31.1520,-0.35,0.29,-1.39,1.46
2022-11-15 11:10:31.1670,-0.5,0.48,-0.98,1.2
2022-11-15 11:10:31.1700,-0.74,0.49,-0.33,0.94
2022-11-15 11:10:31.1830,-1.02,0.43,0.32,1.15
2022-11-15 11:10:31.1860,-1.29,0.36,0.84,1.58
2022-11-15 11:10:31.1980,-1.42,0.27,1.31,1.95
2022-11-15 11:10:31.2000,-1.27,0.18,1.78,2.19
2022-11-15 11:10:31.2010,-1.06,0.11,2.41,2.63
2022-11-15 11:10:31.2030,-0.95,0.09,2.98,3.12
2022-11-15 11:10:31.2190,-0.66,0.05,3.08,3.15
2022-11-15 11:10:31.2200,-0.26,0.0,2.89,2.9
2022-11-15 11:10:31.2330,-0.09,0.07,2.6,2.6
2022-11-15 11:10:31.2350,-0.1,0.21,2.26,2.27
2022-11-15 11:10:31.2490,-0.15,0.37,1.9,1.94
2022-11-15 11:10:31.2510,-0.24,0.76,1.69,1.86
2022-11-15 11:10:31.2650,-0.36,1.29,1.79,2.23
2022-11-15 11:10:31.2670,-0.5,1.74,2.47,3.06
2022-11-15 11:10:31.2840,-1.1,2.0,3.74,4.38
2022-11-15 11:10:31.2850,-2.03,2.14,4.57,5.43
2022-11-15 11:10:31.2990,-2.27,2.06,4.46,5.41
2022-11-15 11:10:31.3020,-1.62,1.29,4.11,4.6
2022-11-15 11:10:31.3170,-0.71,0.4,3.87,3.95
2022-11-15 11:10:31.3190,0.1,-0.42,3.35,3.37
2022-11-15 11:10:31.3320,0.94,-1.2,2.76,3.15
2022-11-15 11:10:31.3350,1.54,-1.85,2.17,3.24
2022-11-15 11:10:31.3480,1.67,-2.24,1.49,3.16
2022-11-15 11:10:31.3500,1.46,-2.33,0.82,2.86
2022-11-15 11:10:31.3690,1.43,-2.17,0.26,2.61
2022-11-15 11:10:31.3720,1.22,-2.02,-0.15,2.36
2022-11-15 11:10:31.3850,0.93,-1.86,-0.66,2.18
2022-11-15 11:10:31.3870,1.03,-1.62,-1.2,2.26
2022-11-15 11:10:31.3990,1.21,-1.38,-1.5,2.37
2022-11-15 11:10:31.4010,1.25,-1.21,-1.76,2.47
2022-11-15 11:10:31.4160,1.17,-1.07,-1.97,2.52
2022-11-15 11:10:31.4190,1.03,-0.85,-2.13,2.51
2022-11-15 11:10:31.4310,0.93,-0.56,-2.4,2.63
2022-11-15 11:10:31.4330,0.88,-0.33,-2.78,2.93
2022-11-15 11:10:31.4510,0.72,-0.16,-3.01,3.09
2022-11-15 11:10:31.4530,0.47,0.01,-3.05,3.08
2022-11-15 11:10:31.4670,0.13,0.21,-3.0,3.01
2022-11-15 11:10:31.4700,-0.27,0.39,-2.84,2.87
2022-11-15 11:10:31.4830,-0.5,0.42,-2.67,2.74
2022-11-15 11:10:31.4860,-0.44,0.3,-2.41,2.46
2022-11-15 11:10:31.4990,-0.3,0.23,-2.2,2.23
2022-11-15 11:10:31.5010,-0.17,0.16,-2.3,2.31
2022-11-15 11:10:31.5140,-0.07,0.16,-2.41,2.41
2022-11-15 11:10:31.5160,-0.1,0.2,-2.34,2.35
2022-11-15 11:10:31.5340,-0.42,0.35,-2.19,2.25
2022-11-15 11:10:31.5360,-0.76,0.57,-2.15,2.35
2022-11-15 11:10:31.5490,-0.88,0.85,-2.09,2.42
2022-11-15 11:10:31.5510,-1.12,1.07,-1.98,2.51
2022-11-15 11:10:31.5670,-1.31,1.23,-1.91,2.62
2022-11-15 11:10:31.5700,-1.2,1.35,-1.77,2.52
2022-11-15 11:10:31.5820,-0.99,1.42,-1.58,2.34
2022-11-15 11:10:31.5850,-0.79,1.51,-1.53,2.29
2022-11-15 11:10:31.5980,-0.55,1.92,-1.6,2.55
2022-11-15 11:10:31.6000,-0.48,1.58,-1.29,2.09
2022-11-15 11:10:31.6180,-0.45,1.48,-0.95,1.81
2022-11-15 11:10:31.6200,-0.73,1.8,-0.64,2.04
2022-11-15 11:10:31.6340,-1.22,2.22,-0.22,2.54
2022-11-15 11:10:31.6370,-1.59,2.5,0.22,2.97
2022-11-15 11:10:31.6480,-1.79,2.54,0.57,3.15
2022-11-15 11:10:31.6510,-1.84,2.43,1.05,3.22
2022-11-15 11:10:31.6660,-1.69,2.24,1.18,3.04
2022-11-15 11:10:31.6690,-1.48,1.88,1.34,2.74
2022-11-15 11:10:31.6810,-1.37,1.48,1.52,2.52
2022-11-15 11:10:31.6830,-1.4,1.19,1.4,2.3
2022-11-15 11:10:31.7010,-1.57,0.97,1.38,2.3
2022-11-15 11:10:31.7020,-1.86,1.17,2.52,3.34
2022-11-15 11:10:31.7170,-2.58,1.5,3.58,4.66
2022-11-15 11:10:31.7200,-3.59,1.49,3.9,5.5
2022-11-15 11:10:31.7320,-3.88,1.18,3.82,5.57
2022-11-15 11:10:31.7340,-3.28,0.43,3.66,4.93
2022-11-15 11:10:31.7490,-2.57,-0.54,3.57,4.43
2022-11-15 11:10:31.7510,-2.13,-1.32,3.51,4.31
2022-11-15 11:10:31.7650,-1.92,-1.79,3.46,4.34
2022-11-15 11:10:31.7670,-1.87,-2.06,3.5,4.47
2022-11-15 11:10:31.7840,-1.69,-2.27,3.5,4.5
2022-11-15 11:10:31.7860,-1.34,-2.42,3.09,4.14
2022-11-15 11:10:31.7990,-0.92,-2.47,2.41,3.57
2022-11-15 11:10:31.8010,-0.63,-2.38,1.61,2.94
2022-11-15 11:10:31.8160,-0.61,-2.19,0.91,2.44
2022-11-15 11:10:31.8180,-0.83,-1.9,0.5,2.13
2022-11-15 11:10:31.8320,-1.2,-1.65,0.47,2.09
2022-11-15 11:10:31.8340,-1.45,-1.53,0.62,2.19
2022-11-15 11:10:31.8480,-1.54,-1.57,0.68,2.3
2022-11-15 11:10:31.8500,-1.32,-1.76,0.38,2.23
2022-11-15 11:10:31.8680,-0.93,-1.96,0.01,2.16
2022-11-15 11:10:31.8700,-0.42,-1.99,-0.46,2.08
2022-11-15 11:10:31.8840,0.08,-1.99,-1.03,2.24
2022-11-15 11:10:31.8870,0.41,-2.0,-1.74,2.68
2022-11-15 11:10:31.8990,0.56,-1.88,-2.42,3.11
2022-11-15 11:10:31.9010,0.72,-1.58,-2.76,3.26
2022-11-15 11:10:31.9170,0.71,-1.15,-3.09,3.37
2022-11-15 11:10:31.9190,0.22,-0.82,-3.28,3.38
2022-11-15 11:10:31.9310,-0.48,-0.77,-3.42,3.53
2022-11-15 11:10:31.9330,-0.91,-0.92,-3.48,3.71
2022-11-15 11:10:31.9510,-1.12,-1.11,-3.41,3.75
2022-11-15 11:10:31.9530,-1.23,-1.49,-3.52,4.01
2022-11-15 11:10:31.9670,-0.87,-2.0,-3.73,4.32
2022-11-15 11:10:31.9700,-0.26,-2.34,-3.72,4.4
2022-11-15 11:10:31.9820,0.38,-2.39,-3.34,4.12
2022-11-15 11:10:31.9840,0.66,-2.16,-2.92,3.69
2022-11-15 11:10:31.9990,0.61,-1.66,-2.89,3.38
2022-11-15 11:10:32.0020,0.39,-1.02,-3.02,3.21
2022-11-15 11:10:32.0150,0.06,-0.48,-2.93,2.96
2022-11-15 11:10:32.0170,-0.23,-0.05,-2.68,2.69
2022-11-15 11:10:32.0350,-0.32,0.21,-2.61,2.63
2022-11-15 11:10:32.0380,-0.29,0.32,-2.47,2.5
2022-11-15 11:10:32.0490,-0.02,0.29,-2.34,2.35
2022-11-15 11:10:32.0520,0.67,0.24,-1.45,1.61
2022-11-15 11:10:32.0660,1.01,0.16,-0.39,1.09
2022-11-15 11:10:32.0690,0.9,0.05,-0.02,0.9
2022-11-15 11:10:32.0810,0.88,-0.04,-0.03,0.88
2022-11-15 11:10:32.0840,1.0,-0.12,0.11,1.01
2022-11-15 11:10:32.0980,0.91,-0.15,0.61,1.1
2022-11-15 11:10:32.1000,0.83,-0.17,0.95,1.27
2022-11-15 11:10:32.1170,0.91,-0.25,0.91,1.31
2022-11-15 11:10:32.1180,0.79,-0.32,1.08,1.37
2022-11-15 11:10:32.1320,0.53,-0.2,1.28,1.39
2022-11-15 11:10:32.1350,0.37,0.01,1.6,1.64
2022-11-15 11:10:32.1490,0.45,0.12,2.17,2.21
2022-11-15 11:10:32.1520,0.37,0.18,2.46,2.49
2022-11-15 11:10:32.1660,0.19,0.19,2.3,2.31
2022-11-15 11:10:32.1680,0.13,0.26,2.23,2.24
2022-11-15 11:10:32.1820,0.02,0.38,2.41,2.43
2022-11-15 11:10:32.1840,-0.12,0.4,2.85,2.88
2022-11-15 11:10:32.2010,-0.27,0.25,3.46,3.47
2022-11-15 11:10:32.2030,-0.33,-0.08,4.04,4.05
2022-11-15 11:10:32.2160,-0.11,-0.49,4.28,4.3
2022-11-15 11:10:32.2180,0.45,-0.83,4.24,4.34
2022-11-15 11:10:32.2320,0.96,-1.13,4.17,4.42
2022-11-15 11:10:32.2340,1.4,-1.33,3.93,4.37
2022-11-15 11:10:32.2490,1.91,-1.37,3.47,4.19
2022-11-15 11:10:32.2510,2.31,-1.32,2.94,3.96
2022-11-15 11:10:32.2650,2.27,-1.3,2.7,3.75
2022-11-15 11:10:32.2670,1.83,-1.39,2.32,3.26
2022-11-15 11:10:32.2840,1.7,-1.44,1.65,2.77
2022-11-15 11:10:32.2860,1.79,-1.43,0.85,2.44
2022-11-15 11:10:32.3000,1.76,-1.28,-0.08,2.17
2022-11-15 11:10:32.3010,1.87,-0.91,-0.83,2.23
2022-11-15 11:10:32.3170,1.95,-0.38,-1.46,2.46
2022-11-15 11:10:32.3200,1.7,0.19,-1.99,2.62
2022-11-15 11:10:32.3330,1.23,0.71,-2.28,2.68
2022-11-15 11:10:32.3360,0.97,1.15,-2.59,2.99
2022-11-15 11:10:32.3480,0.85,1.58,-2.95,3.45
2022-11-15 11:10:32.3500,0.6,1.97,-3.29,3.88
2022-11-15 11:10:32.3680,0.21,2.14,-3.59,4.18
2022-11-15 11:10:32.3690,-0.21,2.05,-3.62,4.16
2022-11-15 11:10:32.3830,-0.66,1.82,-3.42,3.92
2022-11-15 11:10:32.3860,-0.96,1.5,-3.33,3.77
2022-11-15 11:10:32.4000,-0.96,1.18,-3.19,3.53
2022-11-15 11:10:32.4020,-0.96,0.95,-2.57,2.9
2022-11-15 11:10:32.4150,-0.97,0.74,-1.94,2.29
2022-11-15 11:10:32.4180,-0.85,0.55,-1.5,1.8
2022-11-15 11:10:32.4310,-0.82,0.46,-0.99,1.36
2022-11-15 11:10:32.4330,-0.88,0.47,-0.66,1.19
2022-11-15 11:10:32.4500,-0.79,0.58,-0.74,1.22
2022-11-15 11:10:32.4530,-0.85,0.65,-0.91,1.4
2022-11-15 11:10:32.4660,-1.03,0.73,-1.08,1.66
2022-11-15 11:10:32.4690,-1.07,0.8,-1.21,1.8
2022-11-15 11:10:32.4820,-1.08,0.75,-1.25,1.81
2022-11-15 11:10:32.4840,-1.15,0.56,-1.07,1.66
2022-11-15 11:10:32.5000,-1.34,0.43,-0.73,1.58
2022-11-15 11:10:32.5030,-1.57,0.52,-0.52,1.73
2022-11-15 11:10:32.5140,-1.71,0.79,-0.29,1.9
2022-11-15 11:10:32.5160,-1.82,1.08,0.25,2.13
2022-11-15 11:10:32.5350,-1.98,1.29,1.05,2.58
2022-11-15 11:10:32.5380,-2.09,1.41,1.58,2.97
2022-11-15 11:10:32.5490,-2.03,1.45,1.58,2.95
2022-11-15 11:10:32.5510,-1.93,1.26,1.7,2.86
2022-11-15 11:10:32.5660,-1.96,0.85,2.31,3.14
2022-11-15 11:10:32.5700,-2.19,0.35,2.68,3.47
2022-11-15 11:10:32.5820,-2.23,-0.07,2.69,3.49
2022-11-15 11:10:32.5850,-1.8,-0.57,2.79,3.36
2022-11-15 11:10:32.5980,-1.22,-1.21,3.05,3.5
2022-11-15 11:10:32.6000,-0.45,-1.75,3.38,3.83
2022-11-15 11:10:32.6190,0.27,-2.12,3.8,4.35
2022-11-15 11:10:32.6210,0.83,-2.41,4.13,4.85
2022-11-15 11:10:32.6340,1.42,-2.53,4.18,5.08
2022-11-15 11:10:32.6360,1.9,-2.58,3.96,5.09
2022-11-15 11:10:32.6500,2.21,-2.73,3.5,4.95
2022-11-15 11:10:32.6520,2.35,-2.8,2.67,4.52
2022-11-15 11:10:32.6650,2.32,-2.66,1.78,3.95
2022-11-15 11:10:32.6680,2.03,-2.38,1.34,3.4
2022-11-15 11:10:32.6810,1.57,-2.09,1.01,2.8
2022-11-15 11:10:32.6830,1.15,-1.9,0.48,2.27
2022-11-15 11:10:32.7010,0.92,-1.8,-0.13,2.02
2022-11-15 11:10:32.7030,0.8,-1.7,-0.6,1.97
2022-11-15 11:10:32.7170,0.63,-1.52,-0.8,1.82
2022-11-15 11:10:32.7200,0.39,-1.36,-0.89,1.67
2022-11-15 11:10:32.7330,0.35,-1.27,-0.89,1.58
2022-11-15 11:10:32.7350,0.49,-1.26,-0.84,1.59
2022-11-15 11:10:32.7490,0.5,-1.31,-0.91,1.67
2022-11-15 11:10:32.7510,0.46,-1.35,-1.06,1.77
2022-11-15 11:10:32.7650,0.44,-1.38,-1.01,1.76
2022-11-15 11:10:32.7670,0.37,-1.47,-0.93,1.77
2022-11-15 11:10:32.7840,0.29,-1.62,-0.91,1.88
2022-11-15 11:10:32.7860,0.26,-1.71,-1.0,1.99
2022-11-15 11:10:32.8010,0.38,-1.74,-1.16,2.12
2022-11-15 11:10:32.8030,0.65,-1.66,-1.34,2.23
2022-11-15 11:10:32.8160,0.79,-1.47,-1.45,2.21
2022-11-15 11:10:32.8190,0.65,-1.22,-1.35,1.93
2022-11-15 11:10:32.8320,0.28,-1.01,-1.03,1.46
2022-11-15 11:10:32.8340,-0.04,-0.87,-0.96,1.29
2022-11-15 11:10:32.8500,-0.13,-0.77,-0.99,1.26
2022-11-15 11:10:32.8520,-0.18,-0.72,-0.86,1.13
2022-11-15 11:10:32.8680,-0.12,-0.65,-0.8,1.03
2022-11-15 11:10:32.8690,0.02,-0.54,-0.77,0.94
2022-11-15 11:10:32.8840,0.17,-0.43,-0.67,0.81
2022-11-15 11:10:32.8870,0.25,-0.34,-0.56,0.7
2022-11-15 11:10:32.9000,0.17,-0.32,-0.37,0.51
2022-11-15 11:10:32.9030,0.02,-0.34,-0.35,0.48
2022-11-15 11:10:32.9150,-0.17,-0.4,-0.39,0.58
2022-11-15 11:10:32.9180,-0.32,-0.49,-0.36,0.68
2022-11-15 11:10:32.9310,-0.28,-0.58,-0.25,0.69
2022-11-15 11:10:32.9330,-0.12,-0.74,0.1,0.75
2022-11-15 11:10:32.9510,-0.07,-0.9,0.64,1.1
2022-11-15 11:10:32.9530,-0.03,-0.96,1.15,1.49
2022-11-15 11:10:32.9670,0.15,-0.88,1.63,1.85
2022-11-15 11:10:32.9710,0.37,-0.77,1.76,1.95
2022-11-15 11:10:32.9820,0.65,-0.58,1.48,1.71
2022-11-15 11:10:32.9850,0.73,-0.35,1.37,1.59
2022-11-15 11:10:32.9980,0.33,-0.19,1.37,1.42
2022-11-15 11:10:33.0010,-0.09,-0.08,1.28,1.28
2022-11-15 11:10:33.0140,-0.2,0.12,1.01,1.03
2022-11-15 11:10:33.0160,-0.13,0.35,0.97,1.03
2022-11-15 11:10:33.0340,0.2,0.62,1.28,1.43
2022-11-15 11:10:33.0360,0.56,0.77,1.77,2.0
2022-11-15 11:10:33.0500,0.72,0.54,2.4,2.56
2022-11-15 11:10:33.0530,0.96,-0.01,2.91,3.06
2022-11-15 11:10:33.0650,1.48,-0.68,3.09,3.49
2022-11-15 11:10:33.0680,2.11,-1.25,2.94,3.82
2022-11-15 11:10:33.0820,2.58,-1.63,2.75,4.1
2022-11-15 11:10:33.0850,2.78,-1.91,2.35,4.11
2022-11-15 11:10:33.0980,2.72,-2.09,1.79,3.86
2022-11-15 11:10:33.1000,2.45,-2.15,1.16,3.45
2022-11-15 11:10:33.1180,2.17,-2.12,0.49,3.07
2022-11-15 11:10:33.1190,2.08,-1.97,-0.2,2.87
2022-11-15 11:10:33.1330,1.86,-1.81,-0.92,2.75
2022-11-15 11:10:33.1360,1.5,-1.62,-1.51,2.67
2022-11-15 11:10:33.1490,1.03,-1.36,-1.91,2.56
2022-11-15 11:10:33.1510,0.54,-1.09,-2.22,2.53
2022-11-15 11:10:33.1650,0.12,-0.89,-2.26,2.43
2022-11-15 11:10:33.1670,-0.26,-0.77,-1.94,2.1
2022-11-15 11:10:33.1820,-0.41,-0.7,-1.57,1.76
2022-11-15 11:10:33.1840,-0.26,-0.7,-1.44,1.62
2022-11-15 11:10:33.2020,-0.17,-0.75,-1.32,1.52
2022-11-15 11:10:33.2040,-0.15,-0.72,-1.14,1.35
2022-11-15 11:10:33.2170,-0.15,-0.63,-0.88,1.09
2022-11-15 11:10:33.2190,-0.15,-0.69,-0.73,1.01
2022-11-15 11:10:33.2320,-0.03,-0.88,-0.68,1.11
2022-11-15 11:10:33.2350,0.11,-1.05,-0.76,1.3
2022-11-15 11:10:33.2500,0.15,-1.1,-0.83,1.38
2022-11-15 11:10:33.2530,0.08,-1.1,-0.85,1.39
2022-11-15 11:10:33.2660,0.03,-1.08,-0.85,1.37
2022-11-15 11:10:33.2670,0.06,-1.09,-0.84,1.37
2022-11-15 11:10:33.2840,0.17,-1.05,-0.93,1.41
2022-11-15 11:10:33.2860,0.31,-0.85,-0.98,1.33
2022-11-15 11:10:33.3010,0.35,-0.62,-0.9,1.14
2022-11-15 11:10:33.3030,0.41,-0.58,-0.79,1.06
2022-11-15 11:10:33.3150,0.55,-0.63,-0.67,1.07
2022-11-15 11:10:33.3180,0.68,-0.67,-0.56,1.1
2022-11-15 11:10:33.3330,0.75,-0.69,-0.43,1.1
2022-11-15 11:10:33.3350,0.8,-0.71,-0.23,1.09
2022-11-15 11:10:33.3480,0.74,-0.82,0.02,1.1
2022-11-15 11:10:33.3500,0.72,-0.96,0.32,1.24
2022-11-15 11:10:33.3680,0.83,-1.03,0.65,1.47
2022-11-15 11:10:33.3690,0.95,-0.99,0.92,1.65
2022-11-15 11:10:33.3840,1.06,-0.88,1.17,1.8
2022-11-15 11:10:33.3870,1.18,-0.84,1.37,1.99
2022-11-15 11:10:33.4000,1.15,-0.94,1.65,2.22
2022-11-15 11:10:33.4020,1.11,-1.01,1.8,2.34
2022-11-15 11:10:33.4150,1.1,-1.02,1.64,2.22
2022-11-15 11:10:33.4180,1.09,-1.01,1.3,1.97
2022-11-15 11:10:33.4310,1.02,-0.96,0.86,1.64
2022-11-15 11:10:33.4330,0.83,-0.81,0.38,1.22
2022-11-15 11:10:33.4510,0.58,-0.56,-0.06,0.8
2022-11-15 11:10:33.4530,0.35,-0.29,-0.42,0.61
2022-11-15 11:10:33.4650,0.36,0.01,-0.64,0.73
2022-11-15 11:10:33.4680,0.5,0.4,-0.72,0.96
2022-11-15 11:10:33.4830,0.48,0.75,-0.76,1.17
2022-11-15 11:10:33.4850,0.32,0.99,-0.69,1.24
2022-11-15 11:10:33.4990,0.21,1.11,-0.56,1.26
2022-11-15 11:10:33.5020,0.15,1.17,-0.6,1.32
2022-11-15 11:10:33.5150,0.08,1.11,-0.53,1.23
2022-11-15 11:10:33.5170,0.09,0.91,-0.35,0.97
2022-11-15 11:10:33.5340,0.25,0.66,-0.39,0.8
2022-11-15 11:10:33.5360,0.41,0.41,-0.69,0.9
2022-11-15 11:10:33.5490,0.48,0.09,-0.88,1.0
2022-11-15 11:10:33.5520,0.41,-0.16,-0.8,0.91
2022-11-15 11:10:33.5660,0.24,-0.35,-0.57,0.71
