time,ax,ay,az,atotal
2022-11-15 21:15:04.6190,2.06,-1.49,2.81,3.78
2022-11-15 21:15:04.6240,1.94,-1.31,2.32,3.29
2022-11-15 21:15:04.6250,1.87,-0.72,1.08,2.27
2022-11-15 21:15:04.6420,2.01,-0.05,0.0,2.01
2022-11-15 21:15:04.6430,1.95,0.46,-0.64,2.1
2022-11-15 21:15:04.6570,1.59,0.85,-1.0,2.06
2022-11-15 21:15:04.6580,1.33,1.01,-1.24,2.08
2022-11-15 21:15:04.7150,1.06,1.01,-1.4,2.02
2022-11-15 21:15:04.7160,0.61,0.88,-1.39,1.75
2022-11-15 21:15:04.7250,-0.11,0.61,-1.08,1.24
2022-11-15 21:15:04.7260,-1.23,0.06,-0.58,1.36
2022-11-15 21:15:04.7420,-1.81,-0.72,-0.09,1.95
2022-11-15 21:15:04.7430,-1.63,-1.23,0.28,2.06
2022-11-15 21:15:04.7580,-0.68,-1.32,0.44,1.54
2022-11-15 21:15:04.7590,0.65,-1.18,0.41,1.4
2022-11-15 21:15:04.7750,1.55,-0.7,0.43,1.75
2022-11-15 21:15:04.7760,1.43,-0.13,0.51,1.52
2022-11-15 21:15:04.8370,0.53,0.25,0.68,0.89
2022-11-15 21:15:04.8380,-0.01,0.42,0.94,1.02
2022-11-15 21:15:04.8390,-0.7,0.52,0.86,1.22
2022-11-15 21:15:04.8580,-1.7,0.74,0.38,1.89
2022-11-15 21:15:04.8590,-3.09,1.31,-0.42,3.38
2022-11-15 21:15:04.8740,-3.31,0.96,-0.92,3.56
2022-11-15 21:15:04.8750,-3.66,1.15,-1.3,4.05
2022-11-15 21:15:04.8910,-4.55,1.66,-1.3,5.01
2022-11-15 21:15:04.8920,-4.1,0.94,-1.1,4.34
2022-11-15 21:15:04.9080,-2.82,0.32,-0.89,2.97
2022-11-15 21:15:04.9690,-0.58,-0.02,-0.45,0.73
2022-11-15 21:15:04.9700,1.56,-0.61,0.23,1.69
2022-11-15 21:15:04.9740,3.36,-1.17,0.55,3.6
2022-11-15 21:15:04.9920,4.91,-1.57,1.1,5.27
2022-11-15 21:15:04.9930,5.95,-1.6,1.1,6.25
2022-11-15 21:15:05.0080,5.95,-1.19,0.57,6.09
2022-11-15 21:15:05.0090,4.7,-0.5,-0.27,4.73
2022-11-15 21:15:05.0240,3.53,0.25,-0.97,3.66
2022-11-15 21:15:05.0250,2.61,0.8,-1.15,2.96
2022-11-15 21:15:05.0410,1.36,1.02,-1.41,2.2
2022-11-15 21:15:05.1030,0.53,1.14,-1.47,1.93
2022-11-15 21:15:05.1040,0.03,1.34,-1.38,1.92
2022-11-15 21:15:05.1070,-0.12,1.47,-1.24,1.92
2022-11-15 21:15:05.1260,-0.13,1.31,-0.89,1.58
2022-11-15 21:15:05.1260,-0.31,0.79,-0.4,0.93
2022-11-15 21:15:05.1410,-0.13,0.01,0.21,0.24
2022-11-15 21:15:05.1420,0.21,-0.53,0.61,0.83
2022-11-15 21:15:05.1580,0.24,-0.77,0.8,1.13
2022-11-15 21:15:05.1580,0.05,-0.88,0.85,1.22
2022-11-15 21:15:05.1740,-0.08,-0.95,0.71,1.18
