time,ax,ay,az,atotal
2022-11-15 11:13:33.3070,0.38,-0.2,-0.3,0.52
2022-11-15 11:13:33.3130,0.71,-0.55,-0.85,1.23
2022-11-15 11:13:33.3240,1.17,-0.93,-0.89,1.73
2022-11-15 11:13:33.3340,1.16,-1.08,-1.02,1.88
2022-11-15 11:13:33.3440,0.62,-0.92,-1.12,1.57
2022-11-15 11:13:33.3540,0.23,-0.63,-0.9,1.12
2022-11-15 11:13:33.3680,0.19,0.01,-0.48,0.51
2022-11-15 11:13:33.3740,-0.06,0.36,-0.22,0.42
2022-11-15 11:13:33.3840,-0.43,0.18,-0.08,0.47
2022-11-15 11:13:33.3940,-0.59,-0.73,-0.03,0.93
2022-11-15 11:13:33.4040,-0.41,-1.87,-0.03,1.91
2022-11-15 11:13:33.4140,0.03,-2.24,-0.79,2.37
2022-11-15 11:13:33.4240,0.37,-2.26,-1.26,2.61
2022-11-15 11:13:33.4340,1.15,-1.76,-1.04,2.34
2022-11-15 11:13:33.4450,1.71,-1.09,-0.98,2.25
2022-11-15 11:13:33.4550,1.39,-0.67,-0.84,1.75
2022-11-15 11:13:33.4680,0.67,-0.43,-0.13,0.8
2022-11-15 11:13:33.4740,0.41,-0.01,0.93,1.01
2022-11-15 11:13:33.4840,0.48,0.55,1.49,1.65
2022-11-15 11:13:33.4950,0.18,1.14,1.48,1.87
2022-11-15 11:13:33.5050,-0.17,1.82,1.02,2.09
2022-11-15 11:13:33.5150,-0.68,2.01,0.02,2.12
2022-11-15 11:13:33.5250,-1.28,1.59,-0.92,2.23
2022-11-15 11:13:33.5350,-1.23,1.39,-0.93,2.07
2022-11-15 11:13:33.5440,-0.56,1.38,-0.48,1.56
2022-11-15 11:13:33.5550,-0.01,0.91,-0.29,0.95
2022-11-15 11:13:33.5690,-0.38,0.29,-0.29,0.55
2022-11-15 11:13:33.5740,-0.59,0.13,-0.31,0.67
2022-11-15 11:13:33.5840,-0.38,0.22,0.14,0.46
2022-11-15 11:13:33.5950,0.48,0.17,1.21,1.31
2022-11-15 11:13:33.6050,1.41,0.48,1.52,2.12
2022-11-15 11:13:33.6150,1.3,0.93,1.1,1.94
2022-11-15 11:13:33.6250,0.32,1.11,0.25,1.18
2022-11-15 11:13:33.6350,-0.33,1.2,-0.54,1.35
2022-11-15 11:13:33.6450,-0.02,1.11,-0.93,1.44
2022-11-15 11:13:33.6550,0.98,1.25,-0.03,1.58
2022-11-15 11:13:33.6700,0.88,1.22,0.62,1.62
2022-11-15 11:13:33.6750,-0.31,0.33,0.45,0.63
2022-11-15 11:13:33.6850,-0.75,-0.45,0.87,1.23
2022-11-15 11:13:33.6950,-0.47,-0.39,0.98,1.15
2022-11-15 11:13:33.7050,-0.49,-0.64,0.49,0.94
2022-11-15 11:13:33.7150,-0.35,-1.0,0.48,1.16
2022-11-15 11:13:33.7250,0.05,-1.26,0.24,1.28
2022-11-15 11:13:33.7350,0.56,-1.3,-0.36,1.46
2022-11-15 11:13:33.7450,1.02,0.41,-0.02,1.09
2022-11-15 11:13:33.7550,1.19,1.52,-0.17,1.93
2022-11-15 11:13:33.7700,1.04,0.93,-0.43,1.45
2022-11-15 11:13:33.7750,0.31,-0.21,-0.06,0.37
2022-11-15 11:13:33.7850,-0.12,-1.06,-0.16,1.07
2022-11-15 11:13:33.7950,0.05,-0.95,-0.63,1.14
2022-11-15 11:13:33.8050,0.41,-0.78,0.02,0.88
2022-11-15 11:13:33.8150,0.55,-0.98,0.36,1.18
2022-11-15 11:13:33.8260,0.18,-0.58,0.24,0.65
2022-11-15 11:13:33.8360,0.14,-0.37,-0.06,0.4
2022-11-15 11:13:33.8460,0.53,-0.39,-0.19,0.68
2022-11-15 11:13:33.8560,1.0,-0.29,-1.01,1.45
2022-11-15 11:13:33.8720,0.81,-0.02,-2.28,2.41
2022-11-15 11:13:33.8750,0.55,0.67,-1.66,1.87
2022-11-15 11:13:33.8860,0.68,0.29,-0.86,1.13
2022-11-15 11:13:33.8960,-0.16,-0.84,-1.1,1.39
2022-11-15 11:13:33.9060,-0.9,-0.21,-0.86,1.26
2022-11-15 11:13:33.9160,0.37,-0.01,-0.06,0.37
2022-11-15 11:13:33.9260,1.24,-1.13,0.69,1.81
2022-11-15 11:13:33.9360,0.63,-0.29,0.52,0.86
2022-11-15 11:13:33.9460,0.97,0.62,-0.04,1.15
2022-11-15 11:13:33.9560,1.79,0.39,0.2,1.84
2022-11-15 11:13:33.9700,2.17,0.57,-0.01,2.24
2022-11-15 11:13:33.9750,2.36,-0.13,-0.31,2.38
2022-11-15 11:13:33.9860,2.19,-0.37,-0.49,2.27
2022-11-15 11:13:33.9960,2.14,-0.2,-0.34,2.17
2022-11-15 11:13:34.0060,2.46,-0.52,-0.37,2.54
2022-11-15 11:13:34.0160,3.19,-0.83,-0.64,3.35
2022-11-15 11:13:34.0260,3.95,-1.24,-0.77,4.21
2022-11-15 11:13:34.0360,4.66,-1.55,-1.01,5.01
2022-11-15 11:13:34.0460,5.7,-1.45,-1.1,5.98
2022-11-15 11:13:34.0560,6.48,-2.2,-0.46,6.85
2022-11-15 11:13:34.0700,6.04,-2.44,-0.54,6.53
2022-11-15 11:13:34.0760,6.0,-2.43,-1.37,6.61
2022-11-15 11:13:34.0860,4.84,-3.39,-1.21,6.03
2022-11-15 11:13:34.0960,3.84,-3.64,-1.34,5.45
2022-11-15 11:13:34.1060,3.3,-4.17,-1.51,5.52
