time,ax,ay,az,atotal
2022-11-11 12:52:44.4240,-0.14,-0.22,-0.16,0.3
2022-11-11 12:52:44.4250,-0.35,0.3,-0.03,0.46
2022-11-11 12:52:44.4290,-0.29,0.45,0.19,0.56
2022-11-11 12:52:44.4470,-0.02,0.24,0.15,0.28
2022-11-11 12:52:44.4490,0.19,0.01,0.02,0.19
2022-11-11 12:52:44.4590,0.18,-0.11,-0.06,0.21
2022-11-11 12:52:44.4690,0.12,-0.1,-0.06,0.16
2022-11-11 12:52:44.4790,0.05,-0.02,-0.01,0.05
2022-11-11 12:52:44.4890,-0.02,0.04,0.01,0.04
2022-11-11 12:52:44.4990,-0.07,0.01,-0.06,0.09
2022-11-11 12:52:44.5220,-0.11,-0.01,-0.11,0.15
2022-11-11 12:52:44.5230,-0.12,0.02,-0.09,0.15
2022-11-11 12:52:44.5290,-0.05,0.05,-0.05,0.08
2022-11-11 12:52:44.5390,0.02,0.05,-0.02,0.05
2022-11-11 12:52:44.5490,0.03,0.03,0.0,0.04
2022-11-11 12:52:44.5590,0.01,-0.01,0.04,0.04
2022-11-11 12:52:44.5690,-0.03,-0.02,0.03,0.04
2022-11-11 12:52:44.5790,-0.03,0.04,0.01,0.05
2022-11-11 12:52:44.5880,-0.07,0.1,0.04,0.12
2022-11-11 12:52:44.5990,-0.14,0.1,0.05,0.17
2022-11-11 12:52:44.6210,-0.08,0.05,0.06,0.11
2022-11-11 12:52:44.6230,0.06,-0.02,-0.06,0.08
2022-11-11 12:52:44.6280,0.15,-0.02,-0.12,0.19
2022-11-11 12:52:44.6380,0.25,-0.04,-0.09,0.26
2022-11-11 12:52:44.6480,0.2,-0.01,-0.13,0.23
2022-11-11 12:52:44.6580,0.05,0.02,-0.08,0.09
2022-11-11 12:52:44.6680,-0.08,0.03,0.01,0.08
2022-11-11 12:52:44.6780,-0.22,0.06,-0.05,0.23
2022-11-11 12:52:44.6880,-0.31,0.11,0.0,0.32
2022-11-11 12:52:44.6980,-0.25,0.16,0.12,0.32
2022-11-11 12:52:44.7210,-0.11,0.09,0.07,0.15
2022-11-11 12:52:44.7220,0.06,-0.01,0.01,0.06
2022-11-11 12:52:44.7270,0.1,-0.06,-0.07,0.13
2022-11-11 12:52:44.7370,0.07,-0.05,-0.09,0.12
2022-11-11 12:52:44.7480,0.02,0.02,-0.08,0.08
2022-11-11 12:52:44.7570,-0.14,0.07,-0.13,0.2
2022-11-11 12:52:44.7670,-0.21,0.08,-0.13,0.25
2022-11-11 12:52:44.7770,-0.14,-0.01,-0.06,0.15
2022-11-11 12:52:44.7870,-0.25,-0.29,0.14,0.4
2022-11-11 12:52:44.7970,-0.27,-0.22,0.09,0.35
2022-11-11 12:52:44.8200,-0.17,0.12,-0.03,0.21
2022-11-11 12:52:44.8220,-0.14,0.32,0.04,0.35
2022-11-11 12:52:44.8270,-0.08,0.26,0.07,0.28
2022-11-11 12:52:44.8370,0.06,0.03,0.06,0.09
2022-11-11 12:52:44.8470,0.19,-0.08,0.02,0.2
2022-11-11 12:52:44.8570,0.2,0.01,-0.03,0.2
2022-11-11 12:52:44.8670,0.23,0.06,-0.13,0.27
2022-11-11 12:52:44.8770,0.29,-0.03,-0.13,0.31
2022-11-11 12:52:44.8870,0.29,-0.09,-0.01,0.3
2022-11-11 12:52:44.8970,0.25,-0.1,0.06,0.27
2022-11-11 12:52:44.9200,0.19,-0.08,0.1,0.22
2022-11-11 12:52:44.9220,0.1,-0.01,0.04,0.1
2022-11-11 12:52:44.9260,0.14,0.03,0.01,0.14
2022-11-11 12:52:44.9360,0.18,0.01,0.05,0.18
2022-11-11 12:52:44.9460,0.14,0.0,0.09,0.16
2022-11-11 12:52:44.9560,0.02,-0.01,0.11,0.11
2022-11-11 12:52:44.9660,-0.09,0.0,0.08,0.12
2022-11-11 12:52:44.9760,-0.08,0.0,0.16,0.17
2022-11-11 12:52:44.9860,-0.08,0.0,0.14,0.16
2022-11-11 12:52:44.9960,-0.09,0.0,0.08,0.12
2022-11-11 12:52:45.0210,-0.06,0.01,0.1,0.11
2022-11-11 12:52:45.0220,-0.06,0.04,0.11,0.13
2022-11-11 12:52:45.0250,-0.1,0.08,0.15,0.19
2022-11-11 12:52:45.0360,-0.14,0.09,0.19,0.25
2022-11-11 12:52:45.0460,-0.16,0.06,0.26,0.31
2022-11-11 12:52:45.0560,-0.15,0.05,0.24,0.28
2022-11-11 12:52:45.0650,-0.09,0.04,0.12,0.15
2022-11-11 12:52:45.0750,0.02,0.01,0.06,0.06
2022-11-11 12:52:45.0850,0.12,-0.05,-0.07,0.14
2022-11-11 12:52:45.0960,0.22,-0.07,-0.11,0.25
2022-11-11 12:52:45.1200,0.22,-0.04,-0.02,0.22
2022-11-11 12:52:45.1220,0.16,-0.02,0.05,0.16
2022-11-11 12:52:45.1250,0.06,-0.01,0.11,0.12
2022-11-11 12:52:45.1350,-0.01,-0.01,0.1,0.1
2022-11-11 12:52:45.1450,-0.04,0.02,0.19,0.19
2022-11-11 12:52:45.1550,-0.07,0.07,0.28,0.29
2022-11-11 12:52:45.1650,-0.15,0.07,0.27,0.31
2022-11-11 12:52:45.1750,-0.19,0.05,0.23,0.3
2022-11-11 12:52:45.1850,-0.09,0.03,0.2,0.22
2022-11-11 12:52:45.1950,0.13,-0.01,0.14,0.19
2022-11-11 12:52:45.2200,0.34,-0.08,0.01,0.34
2022-11-11 12:52:45.2210,0.41,-0.12,-0.05,0.43
2022-11-11 12:52:45.2240,0.34,-0.09,-0.13,0.37
2022-11-11 12:52:45.2340,0.19,-0.01,-0.15,0.24
2022-11-11 12:52:45.2450,0.07,0.02,0.0,0.07
2022-11-11 12:52:45.2540,0.05,-0.02,0.15,0.15
2022-11-11 12:52:45.2640,0.05,-0.08,0.23,0.24
2022-11-11 12:52:45.2740,0.08,-0.08,0.21,0.23
2022-11-11 12:52:45.2840,0.11,-0.02,0.09,0.14
2022-11-11 12:52:45.2940,0.17,0.04,0.03,0.17
2022-11-11 12:52:45.3180,0.28,0.0,0.0,0.28
2022-11-11 12:52:45.3200,0.36,-0.11,-0.07,0.38
2022-11-11 12:52:45.3240,0.28,-0.17,-0.05,0.33
2022-11-11 12:52:45.3340,0.11,-0.13,-0.01,0.17
2022-11-11 12:52:45.3440,0.14,-0.02,0.07,0.15
2022-11-11 12:52:45.3540,0.35,0.03,-0.07,0.35
2022-11-11 12:52:45.3640,0.46,-0.04,-0.16,0.48
2022-11-11 12:52:45.3740,0.41,-0.08,-0.04,0.41
2022-11-11 12:52:45.3830,0.13,-0.08,0.0,0.15
2022-11-11 12:52:45.3940,-0.12,-0.03,0.23,0.26
2022-11-11 12:52:45.4180,-0.33,0.06,0.28,0.43
2022-11-11 12:52:45.4200,-0.46,0.09,0.28,0.54
2022-11-11 12:52:45.4230,-0.23,0.09,0.17,0.29
2022-11-11 12:52:45.4330,0.4,0.04,-0.18,0.44
2022-11-11 12:52:45.4430,0.84,-0.1,-0.38,0.92
2022-11-11 12:52:45.4530,0.85,-0.17,-0.36,0.93
2022-11-11 12:52:45.4630,0.4,-0.08,-0.27,0.48
2022-11-11 12:52:45.4730,-0.25,0.06,-0.11,0.27
2022-11-11 12:52:45.4830,-0.6,0.13,0.19,0.64
2022-11-11 12:52:45.4930,-0.59,0.1,0.28,0.66
2022-11-11 12:52:45.5170,-0.32,0.03,0.19,0.37
2022-11-11 12:52:45.5180,-0.07,0.06,0.09,0.12
2022-11-11 12:52:45.5230,-0.06,0.15,-0.15,0.22
2022-11-11 12:52:45.5320,-0.03,0.16,-0.24,0.29
2022-11-11 12:52:45.5430,0.11,0.07,-0.21,0.24
2022-11-11 12:52:45.5520,0.38,-0.06,-0.25,0.45
2022-11-11 12:52:45.5620,0.58,-0.15,-0.28,0.66
2022-11-11 12:52:45.5720,0.51,-0.12,-0.21,0.56
2022-11-11 12:52:45.5820,0.24,0.08,-0.21,0.32
2022-11-11 12:52:45.5930,0.05,0.21,-0.25,0.33
2022-11-11 12:52:45.6180,-0.13,0.23,-0.23,0.35
2022-11-11 12:52:45.6190,-0.25,0.18,-0.15,0.34
2022-11-11 12:52:45.6220,-0.15,-0.02,0.02,0.15
2022-11-11 12:52:45.6320,0.02,-0.24,-0.1,0.26
2022-11-11 12:52:45.6420,0.32,-0.25,-0.37,0.54
2022-11-11 12:52:45.6520,0.64,-0.11,-0.56,0.85
2022-11-11 12:52:45.6620,0.67,0.01,-0.61,0.9
2022-11-11 12:52:45.6720,0.52,0.06,-0.55,0.75
2022-11-11 12:52:45.6820,0.22,-0.04,-0.3,0.37
2022-11-11 12:52:45.6920,-0.1,-0.08,-0.08,0.15
2022-11-11 12:52:45.7160,-0.26,0.01,0.1,0.27
2022-11-11 12:52:45.7180,-0.17,0.21,0.19,0.33
2022-11-11 12:52:45.7210,0.11,0.42,0.14,0.45
2022-11-11 12:52:45.7310,0.42,0.39,-0.07,0.57
2022-11-11 12:52:45.7410,0.5,0.18,-0.28,0.6
2022-11-11 12:52:45.7510,0.34,-0.01,-0.42,0.54
2022-11-11 12:52:45.7610,-0.01,-0.04,-0.37,0.37
2022-11-11 12:52:45.7710,-0.3,0.06,-0.18,0.35
2022-11-11 12:52:45.7810,-0.43,0.17,0.02,0.46
2022-11-11 12:52:45.7910,-0.41,0.13,0.15,0.45
2022-11-11 12:52:45.8170,-0.26,-0.07,0.34,0.43
2022-11-11 12:52:45.8180,-0.15,-0.19,0.32,0.4
2022-11-11 12:52:45.8210,0.11,-0.08,0.11,0.17
2022-11-11 12:52:45.8310,0.37,0.16,-0.11,0.41
2022-11-11 12:52:45.8410,0.29,0.3,-0.25,0.48
2022-11-11 12:52:45.8510,-0.03,0.29,-0.14,0.32
2022-11-11 12:52:45.8610,-0.31,0.14,0.01,0.34
2022-11-11 12:52:45.8710,-0.47,-0.02,0.08,0.47
2022-11-11 12:52:45.8810,-0.49,-0.14,0.2,0.54
2022-11-11 12:52:45.8910,-0.62,-0.11,0.54,0.82
2022-11-11 12:52:45.9170,-0.74,0.02,0.5,0.89
2022-11-11 12:52:45.9180,-0.39,0.12,0.28,0.49
2022-11-11 12:52:45.9200,0.24,0.19,-0.04,0.3
2022-11-11 12:52:45.9300,0.79,0.14,-0.43,0.91
2022-11-11 12:52:45.9400,0.99,-0.05,-0.55,1.13
2022-11-11 12:52:45.9500,0.75,-0.14,-0.52,0.92
2022-11-11 12:52:45.9600,0.31,-0.08,-0.47,0.56
2022-11-11 12:52:45.9700,-0.23,0.06,-0.26,0.35
2022-11-11 12:52:45.9800,-0.83,0.15,0.04,0.84
2022-11-11 12:52:45.9900,-1.06,0.11,0.16,1.07
2022-11-11 12:52:46.0130,-0.61,0.03,0.15,0.62
2022-11-11 12:52:46.0150,0.11,0.12,-0.03,0.16
2022-11-11 12:52:46.0200,0.61,0.19,-0.2,0.66
2022-11-11 12:52:46.0300,0.65,0.15,-0.13,0.67
2022-11-11 12:52:46.0400,0.22,0.12,0.02,0.25
2022-11-11 12:52:46.0500,-0.07,0.13,0.26,0.29
2022-11-11 12:52:46.0600,-0.15,0.05,0.48,0.5
2022-11-11 12:52:46.0700,-0.22,-0.09,0.52,0.57
2022-11-11 12:52:46.0790,-0.26,-0.3,0.46,0.6
2022-11-11 12:52:46.0900,-0.21,-0.4,0.39,0.59
2022-11-11 12:52:46.1150,-0.25,-0.24,0.1,0.36
2022-11-11 12:52:46.1160,-0.37,0.08,-0.08,0.38
2022-11-11 12:52:46.1190,-0.36,0.47,-0.15,0.61
2022-11-11 12:52:46.1290,-0.28,0.65,-0.14,0.72
2022-11-11 12:52:46.1390,-0.02,0.4,-0.1,0.41
2022-11-11 12:52:46.1490,0.23,-0.15,-0.03,0.27
2022-11-11 12:52:46.1590,0.23,-0.5,0.12,0.56
2022-11-11 12:52:46.1690,0.21,-0.45,0.15,0.51
2022-11-11 12:52:46.1790,0.3,-0.13,0.13,0.35
2022-11-11 12:52:46.1890,0.3,0.22,-0.02,0.37
2022-11-11 12:52:46.2150,0.06,0.29,-0.01,0.29
2022-11-11 12:52:46.2170,-0.34,0.23,0.22,0.46
2022-11-11 12:52:46.2180,-0.73,0.14,0.27,0.79
2022-11-11 12:52:46.2280,-0.81,-0.01,0.25,0.84
2022-11-11 12:52:46.2380,-0.67,-0.11,0.12,0.68
2022-11-11 12:52:46.2480,-0.5,-0.1,0.02,0.51
2022-11-11 12:52:46.2580,-0.32,0.08,0.0,0.32
2022-11-11 12:52:46.2680,-0.09,0.2,-0.19,0.29
2022-11-11 12:52:46.2780,0.25,0.19,-0.35,0.47
2022-11-11 12:52:46.2880,0.58,0.16,-0.51,0.78
2022-11-11 12:52:46.3130,0.69,0.14,-0.5,0.86
2022-11-11 12:52:46.3140,0.58,0.14,-0.31,0.67
2022-11-11 12:52:46.3180,0.08,0.04,-0.13,0.15
2022-11-11 12:52:46.3280,-0.41,0.02,0.15,0.43
2022-11-11 12:52:46.3380,-0.37,0.1,0.12,0.4
2022-11-11 12:52:46.3480,0.06,0.06,-0.05,0.09
2022-11-11 12:52:46.3580,0.45,0.03,-0.26,0.52
2022-11-11 12:52:46.3680,0.45,0.02,-0.44,0.62
2022-11-11 12:52:46.3780,0.11,0.08,-0.25,0.28
2022-11-11 12:52:46.3880,-0.44,0.18,0.13,0.49
2022-11-11 12:52:46.4130,-0.77,0.17,0.31,0.84
2022-11-11 12:52:46.4150,-0.44,0.09,0.3,0.54
2022-11-11 12:52:46.4170,0.04,0.03,0.17,0.17
2022-11-11 12:52:46.4270,0.25,0.0,0.06,0.25
2022-11-11 12:52:46.4370,0.18,0.03,-0.02,0.18
2022-11-11 12:52:46.4470,0.02,0.03,-0.15,0.15
2022-11-11 12:52:46.4570,-0.04,-0.09,-0.09,0.13
2022-11-11 12:52:46.4670,-0.08,-0.19,-0.1,0.22
2022-11-11 12:52:46.4770,-0.07,-0.12,-0.06,0.15
2022-11-11 12:52:46.4870,-0.08,0.06,-0.04,0.1
2022-11-11 12:52:46.5130,-0.05,0.17,-0.11,0.2
2022-11-11 12:52:46.5140,0.05,0.16,-0.06,0.17
2022-11-11 12:52:46.5160,0.13,0.09,-0.02,0.15
2022-11-11 12:52:46.5270,0.28,-0.02,-0.04,0.28
2022-11-11 12:52:46.5370,0.39,-0.08,-0.17,0.43
2022-11-11 12:52:46.5470,0.38,0.01,-0.18,0.42
2022-11-11 12:52:46.5560,0.27,0.15,-0.16,0.34
2022-11-11 12:52:46.5660,0.14,0.15,-0.02,0.2
2022-11-11 12:52:46.5760,-0.04,-0.09,-0.07,0.12
2022-11-11 12:52:46.5860,-0.13,-0.26,-0.01,0.29
2022-11-11 12:52:46.6130,0.15,-0.1,-0.07,0.19
2022-11-11 12:52:46.6140,0.39,0.22,-0.24,0.5
2022-11-11 12:52:46.6160,0.28,0.39,-0.27,0.55
2022-11-11 12:52:46.6260,-0.03,0.27,-0.23,0.35
2022-11-11 12:52:46.6360,-0.1,0.09,-0.05,0.14
2022-11-11 12:52:46.6460,0.14,0.03,0.09,0.16
2022-11-11 12:52:46.6560,0.36,0.04,-0.07,0.36
2022-11-11 12:52:46.6660,0.41,0.02,-0.1,0.42
2022-11-11 12:52:46.6760,0.12,0.06,-0.11,0.17
2022-11-11 12:52:46.6850,-0.36,0.06,0.02,0.36
2022-11-11 12:52:46.7120,-0.61,0.01,0.2,0.64
2022-11-11 12:52:46.7130,-0.42,0.04,0.08,0.42
2022-11-11 12:52:46.7150,0.0,0.1,-0.21,0.23
2022-11-11 12:52:46.7250,0.29,0.08,-0.32,0.43
2022-11-11 12:52:46.7350,0.29,-0.04,-0.29,0.41
2022-11-11 12:52:46.7450,0.08,-0.12,-0.23,0.27
2022-11-11 12:52:46.7550,-0.15,0.01,-0.09,0.17
2022-11-11 12:52:46.7650,-0.37,0.21,-0.01,0.42
2022-11-11 12:52:46.7750,-0.4,0.29,0.07,0.49
2022-11-11 12:52:46.7850,-0.28,0.21,0.04,0.35
2022-11-11 12:52:46.8110,-0.13,0.07,-0.07,0.16
2022-11-11 12:52:46.8120,0.0,0.01,-0.21,0.21
2022-11-11 12:52:46.8140,0.13,0.07,-0.23,0.27
2022-11-11 12:52:46.8250,0.13,0.15,-0.2,0.28
2022-11-11 12:52:46.8350,0.04,0.09,-0.17,0.19
2022-11-11 12:52:46.8450,-0.02,0.01,-0.09,0.09
2022-11-11 12:52:46.8550,-0.11,0.04,-0.01,0.11
2022-11-11 12:52:46.8640,-0.15,0.13,-0.01,0.19
2022-11-11 12:52:46.8750,0.05,0.15,-0.04,0.16
2022-11-11 12:52:46.8850,0.4,0.13,-0.15,0.44
2022-11-11 12:52:46.9120,0.54,0.04,-0.38,0.66
2022-11-11 12:52:46.9130,0.32,-0.11,-0.34,0.47
2022-11-11 12:52:46.9140,-0.19,-0.1,-0.02,0.21
2022-11-11 12:52:46.9240,-0.66,0.06,0.12,0.67
2022-11-11 12:52:46.9340,-0.76,0.2,0.19,0.8
2022-11-11 12:52:46.9440,-0.46,0.23,0.14,0.53
2022-11-11 12:52:46.9540,-0.04,0.11,-0.01,0.11
2022-11-11 12:52:46.9640,0.19,0.01,-0.12,0.22
2022-11-11 12:52:46.9740,0.21,-0.08,-0.23,0.32
2022-11-11 12:52:46.9840,0.04,-0.09,-0.14,0.17
2022-11-11 12:52:47.0110,-0.14,0.05,0.09,0.17
2022-11-11 12:52:47.0130,-0.25,0.21,0.2,0.38
2022-11-11 12:52:47.0140,-0.28,0.25,0.22,0.43
2022-11-11 12:52:47.0240,-0.21,0.18,0.15,0.31
2022-11-11 12:52:47.0330,0.01,0.03,0.02,0.03
2022-11-11 12:52:47.0440,0.27,-0.09,-0.17,0.33
2022-11-11 12:52:47.0540,0.25,-0.14,-0.24,0.37
2022-11-11 12:52:47.0630,0.01,-0.12,0.0,0.12
2022-11-11 12:52:47.0730,-0.19,-0.04,0.15,0.24
2022-11-11 12:52:47.0830,-0.25,0.05,0.12,0.28
2022-11-11 12:52:47.1120,0.0,0.07,-0.01,0.07
2022-11-11 12:52:47.1140,0.34,0.02,-0.12,0.36
2022-11-11 12:52:47.1150,0.39,-0.06,-0.18,0.43
2022-11-11 12:52:47.1230,0.17,-0.08,-0.05,0.19
2022-11-11 12:52:47.1330,-0.13,0.03,0.18,0.22
2022-11-11 12:52:47.1430,-0.42,0.17,0.25,0.51
2022-11-11 12:52:47.1530,-0.36,0.2,0.23,0.47
2022-11-11 12:52:47.1630,0.01,0.14,0.11,0.17
2022-11-11 12:52:47.1730,0.37,0.05,-0.06,0.37
2022-11-11 12:52:47.1830,0.43,-0.04,-0.16,0.46
2022-11-11 12:52:47.2110,0.15,-0.09,-0.2,0.26
2022-11-11 12:52:47.2120,-0.11,-0.09,0.02,0.14
2022-11-11 12:52:47.2130,-0.18,0.06,0.16,0.24
2022-11-11 12:52:47.2220,-0.27,0.13,0.12,0.32
2022-11-11 12:52:47.2320,-0.28,0.08,0.06,0.29
2022-11-11 12:52:47.2420,-0.15,0.01,-0.02,0.15
2022-11-11 12:52:47.2520,0.06,-0.01,-0.04,0.07
2022-11-11 12:52:47.2620,0.19,-0.01,-0.08,0.2
2022-11-11 12:52:47.2720,0.21,0.03,-0.17,0.27
2022-11-11 12:52:47.2820,0.11,0.13,-0.13,0.21
2022-11-11 12:52:47.3110,0.03,0.19,-0.05,0.19
2022-11-11 12:52:47.3130,0.02,0.09,0.03,0.09
2022-11-11 12:52:47.3140,-0.01,-0.04,0.1,0.1
2022-11-11 12:52:47.3220,-0.07,-0.1,0.06,0.13
2022-11-11 12:52:47.3340,-0.1,0.0,0.0,0.1
2022-11-11 12:52:47.3420,-0.07,0.14,-0.12,0.19
2022-11-11 12:52:47.3510,0.04,0.17,-0.18,0.25
2022-11-11 12:52:47.3620,0.11,0.14,-0.17,0.24
2022-11-11 12:52:47.3710,0.11,0.08,-0.12,0.18
2022-11-11 12:52:47.3810,0.11,0.0,-0.1,0.14
2022-11-11 12:52:47.4100,0.12,-0.08,-0.09,0.17
2022-11-11 12:52:47.4120,0.09,-0.08,-0.07,0.13
2022-11-11 12:52:47.4130,-0.11,0.04,0.03,0.12
2022-11-11 12:52:47.4210,-0.37,0.2,0.19,0.46
2022-11-11 12:52:47.4310,-0.43,0.3,0.19,0.55
2022-11-11 12:52:47.4410,-0.27,0.22,0.05,0.35
2022-11-11 12:52:47.4510,0.1,0.0,-0.09,0.13
2022-11-11 12:52:47.4610,0.38,-0.13,-0.1,0.41
2022-11-11 12:52:47.4710,0.33,-0.1,-0.22,0.4
2022-11-11 12:52:47.4810,0.15,0.02,-0.18,0.23
2022-11-11 12:52:47.5100,0.03,0.12,-0.12,0.17
2022-11-11 12:52:47.5110,-0.06,0.16,-0.12,0.2
2022-11-11 12:52:47.5130,-0.11,0.15,-0.02,0.18
2022-11-11 12:52:47.5200,-0.17,0.08,0.0,0.18
2022-11-11 12:52:47.5300,-0.25,-0.04,0.06,0.26
2022-11-11 12:52:47.5410,-0.16,-0.02,0.12,0.2
2022-11-11 12:52:47.5500,-0.05,0.12,0.04,0.13
2022-11-11 12:52:47.5600,0.0,0.18,-0.02,0.18
2022-11-11 12:52:47.5700,0.06,0.1,-0.02,0.11
2022-11-11 12:52:47.5800,0.14,0.01,-0.12,0.18
2022-11-11 12:52:47.6090,0.24,-0.02,-0.16,0.28
2022-11-11 12:52:47.6100,0.48,0.0,-0.2,0.52
2022-11-11 12:52:47.6120,0.49,-0.04,-0.44,0.65
2022-11-11 12:52:47.6200,0.12,-0.08,-0.16,0.21
2022-11-11 12:52:47.6300,-0.31,0.07,0.19,0.37
2022-11-11 12:52:47.6400,-0.63,0.33,0.25,0.75
2022-11-11 12:52:47.6500,-0.57,0.33,0.2,0.68
2022-11-11 12:52:47.6600,-0.18,0.04,0.05,0.19
2022-11-11 12:52:47.6700,0.18,-0.15,-0.04,0.23
