time,ax,ay,az,atotal
2022-11-15 21:18:35.8700,0.2,0.04,0.29,0.35
2022-11-15 21:18:35.8700,0.32,0.14,0.27,0.44
2022-11-15 21:18:35.8710,0.43,0.32,0.2,0.57
2022-11-15 21:18:35.8740,0.46,0.5,0.02,0.67
2022-11-15 21:18:35.8760,0.26,0.17,-0.22,0.38
2022-11-15 21:18:35.8770,0.32,0.07,-0.12,0.34
2022-11-15 21:18:35.8960,0.24,0.07,-0.09,0.26
2022-11-15 21:18:35.8970,0.13,0.08,-0.33,0.36
2022-11-15 21:18:35.9020,0.17,0.09,-0.33,0.38
2022-11-15 21:18:35.9120,0.18,0.09,-0.19,0.27
2022-11-15 21:18:35.9690,0.16,0.07,-0.18,0.25
2022-11-15 21:18:35.9700,0.17,0.07,-0.14,0.23
2022-11-15 21:18:35.9710,0.17,0.06,-0.06,0.19
2022-11-15 21:18:35.9720,0.2,0.09,0.03,0.22
2022-11-15 21:18:35.9750,0.21,0.12,-0.03,0.24
2022-11-15 21:18:35.9770,0.22,0.15,-0.09,0.28
2022-11-15 21:18:35.9820,0.24,0.14,-0.12,0.3
2022-11-15 21:18:35.9950,0.26,0.13,-0.12,0.31
2022-11-15 21:18:36.0020,0.27,0.09,-0.12,0.3
2022-11-15 21:18:36.0120,0.26,0.04,-0.12,0.28
2022-11-15 21:18:36.0690,0.26,0.0,-0.07,0.26
2022-11-15 21:18:36.0700,0.24,0.0,-0.1,0.26
2022-11-15 21:18:36.0710,0.22,0.05,-0.11,0.25
2022-11-15 21:18:36.0710,0.17,0.03,-0.04,0.17
2022-11-15 21:18:36.0730,0.13,-0.02,-0.01,0.13
2022-11-15 21:18:36.0750,0.09,-0.06,-0.02,0.1
2022-11-15 21:18:36.0820,0.04,-0.08,-0.05,0.1
2022-11-15 21:18:36.0930,0.01,-0.08,-0.06,0.1
2022-11-15 21:18:36.1030,-0.06,-0.04,-0.1,0.12
2022-11-15 21:18:36.1130,-0.12,0.0,-0.15,0.19
2022-11-15 21:18:36.1690,-0.15,0.05,-0.12,0.19
2022-11-15 21:18:36.1700,-0.17,0.08,-0.07,0.2
2022-11-15 21:18:36.1710,-0.18,0.1,-0.06,0.21
2022-11-15 21:18:36.1730,-0.17,0.14,-0.03,0.22
2022-11-15 21:18:36.1750,-0.16,0.14,-0.01,0.21
2022-11-15 21:18:36.1760,-0.14,0.11,0.04,0.18
2022-11-15 21:18:36.1830,-0.1,0.06,0.09,0.14
2022-11-15 21:18:36.1930,-0.04,0.07,0.04,0.09
2022-11-15 21:18:36.2030,0.0,0.07,0.03,0.07
2022-11-15 21:18:36.2130,0.06,0.05,0.03,0.08
2022-11-15 21:18:36.2690,0.13,0.05,0.02,0.14
2022-11-15 21:18:36.2700,0.09,0.01,-0.03,0.09
2022-11-15 21:18:36.2710,0.01,-0.01,-0.12,0.12
2022-11-15 21:18:36.2730,0.0,0.01,-0.14,0.14
2022-11-15 21:18:36.2760,0.0,0.02,-0.19,0.19
2022-11-15 21:18:36.2760,0.02,0.0,-0.18,0.18
2022-11-15 21:18:36.2830,0.07,-0.03,-0.13,0.15
2022-11-15 21:18:36.2930,0.07,-0.04,-0.09,0.12
2022-11-15 21:18:36.3030,0.06,-0.01,-0.06,0.08
2022-11-15 21:18:36.3140,0.03,0.03,-0.05,0.06
2022-11-15 21:18:36.3700,-0.02,0.06,-0.01,0.06
2022-11-15 21:18:36.3710,-0.04,0.08,0.01,0.09
2022-11-15 21:18:36.3720,-0.06,0.1,-0.01,0.11
2022-11-15 21:18:36.3740,-0.08,0.12,-0.05,0.15
2022-11-15 21:18:36.3760,-0.08,0.15,-0.06,0.18
2022-11-15 21:18:36.3770,-0.08,0.14,-0.04,0.16
2022-11-15 21:18:36.3950,-0.11,0.11,0.01,0.15
2022-11-15 21:18:36.3960,-0.12,0.09,0.08,0.17
2022-11-15 21:18:36.4030,-0.15,0.04,0.12,0.19
2022-11-15 21:18:36.4140,-0.16,0.0,0.06,0.17
2022-11-15 21:18:36.4710,-0.19,-0.02,0.04,0.19
2022-11-15 21:18:36.4720,-0.21,-0.04,0.01,0.21
2022-11-15 21:18:36.4720,-0.24,-0.04,0.0,0.24
2022-11-15 21:18:36.4740,-0.25,-0.04,0.03,0.25
2022-11-15 21:18:36.4760,-0.26,-0.04,0.01,0.26
2022-11-15 21:18:36.4770,-0.29,-0.02,-0.06,0.29
2022-11-15 21:18:36.4950,-0.31,0.0,-0.07,0.31
2022-11-15 21:18:36.4960,-0.31,0.03,-0.06,0.31
2022-11-15 21:18:36.5040,-0.3,0.01,-0.03,0.3
2022-11-15 21:18:36.5140,-0.29,0.0,-0.01,0.29
2022-11-15 21:18:36.5700,-0.26,0.02,0.02,0.26
2022-11-15 21:18:36.5710,-0.23,0.02,0.05,0.23
2022-11-15 21:18:36.5720,-0.21,0.02,0.07,0.22
2022-11-15 21:18:36.5740,-0.19,0.02,0.09,0.21
2022-11-15 21:18:36.5760,-0.19,0.0,0.07,0.2
2022-11-15 21:18:36.5770,-0.17,0.01,-0.01,0.17
2022-11-15 21:18:36.5960,-0.13,0.01,-0.06,0.14
2022-11-15 21:18:36.5970,-0.11,0.02,-0.04,0.11
2022-11-15 21:18:36.6040,-0.07,0.0,-0.06,0.09
2022-11-15 21:18:36.6140,-0.04,0.0,-0.07,0.08
2022-11-15 21:18:36.6700,-0.02,0.01,-0.08,0.08
2022-11-15 21:18:36.6700,-0.01,0.03,-0.11,0.11
