time,ax,ay,az,atotal
2022-11-11 12:35:24.4750,-0.14,0.02,0.03,0.14
2022-11-11 12:35:24.4830,-0.34,0.05,0.04,0.34
2022-11-11 12:35:24.4870,-0.23,0.1,-0.01,0.25
2022-11-11 12:35:24.4970,-0.01,0.02,-0.02,0.03
2022-11-11 12:35:24.5010,0.12,-0.06,0.0,0.13
2022-11-11 12:35:24.5130,0.21,-0.03,0.0,0.21
2022-11-11 12:35:24.5170,0.1,0.0,-0.01,0.1
2022-11-11 12:35:24.5290,0.08,0.04,0.01,0.09
2022-11-11 12:35:24.5330,0.19,0.07,-0.04,0.2
2022-11-11 12:35:24.5460,0.01,0.07,-0.09,0.11
2022-11-11 12:35:24.6020,-0.07,0.12,-0.13,0.19
2022-11-11 12:35:24.6050,-0.02,0.12,0.04,0.12
2022-11-11 12:35:24.6140,-0.08,0.05,0.15,0.17
2022-11-11 12:35:24.6180,-0.12,-0.06,0.05,0.14
2022-11-11 12:35:24.6300,-0.53,-0.23,-0.4,0.7
2022-11-11 12:35:24.6340,0.24,0.06,0.01,0.24
2022-11-11 12:35:24.6460,0.27,0.21,-0.14,0.36
2022-11-11 12:35:24.6500,-0.1,0.15,-0.03,0.18
2022-11-11 12:35:24.6630,0.04,0.05,0.11,0.12
2022-11-11 12:35:24.6660,-0.05,-0.14,0.25,0.29
2022-11-11 12:35:24.7220,-0.21,-0.16,0.26,0.37
2022-11-11 12:35:24.7260,-0.23,-0.12,0.18,0.31
2022-11-11 12:35:24.7310,-0.05,-0.13,0.06,0.15
2022-11-11 12:35:24.7350,0.35,-0.11,0.03,0.36
2022-11-11 12:35:24.7470,0.62,-0.04,-0.07,0.62
2022-11-11 12:35:24.7500,0.67,0.11,-0.29,0.73
2022-11-11 12:35:24.7620,0.82,0.42,-0.38,0.99
2022-11-11 12:35:24.7660,-0.05,0.11,-0.24,0.26
2022-11-11 12:35:24.7800,-0.13,0.13,-0.04,0.18
2022-11-11 12:35:24.7840,-0.16,0.12,0.09,0.21
2022-11-11 12:35:24.8430,-0.35,0.0,0.15,0.38
2022-11-11 12:35:24.8470,-0.39,-0.1,0.21,0.45
2022-11-11 12:35:24.8650,-0.33,-0.21,0.13,0.41
2022-11-11 12:35:24.8690,-0.19,-0.16,0.07,0.25
2022-11-11 12:35:24.8810,0.04,0.01,-0.02,0.04
2022-11-11 12:35:24.8850,0.25,0.08,-0.16,0.3
2022-11-11 12:35:24.8960,0.3,0.05,-0.23,0.38
2022-11-11 12:35:24.9000,0.36,0.05,-0.17,0.4
2022-11-11 12:35:24.9130,0.24,0.04,-0.03,0.24
2022-11-11 12:35:24.9170,0.19,0.01,0.07,0.2
2022-11-11 12:35:24.9770,0.1,-0.05,0.11,0.15
2022-11-11 12:35:24.9810,-0.16,-0.08,0.09,0.2
2022-11-11 12:35:24.9980,-0.29,-0.04,0.1,0.3
2022-11-11 12:35:25.0020,-0.31,0.03,0.11,0.33
2022-11-11 12:35:25.0140,-0.22,0.06,0.06,0.23
2022-11-11 12:35:25.0190,0.0,0.11,-0.06,0.12
2022-11-11 12:35:25.0290,0.11,0.1,-0.09,0.17
2022-11-11 12:35:25.0320,0.25,0.05,-0.05,0.25
2022-11-11 12:35:25.0460,0.22,-0.04,-0.03,0.22
2022-11-11 12:35:25.0490,-0.02,-0.07,0.03,0.07
2022-11-11 12:35:25.1070,-0.11,-0.03,0.09,0.14
2022-11-11 12:35:25.1120,-0.1,0.02,0.1,0.14
2022-11-11 12:35:25.1170,0.01,0.05,0.03,0.05
2022-11-11 12:35:25.1290,-0.02,0.07,0.03,0.07
2022-11-11 12:35:25.1320,-0.14,0.02,0.08,0.16
2022-11-11 12:35:25.1450,0.05,-0.1,0.04,0.11
2022-11-11 12:35:25.1480,0.11,-0.07,0.01,0.13
2022-11-11 12:35:25.1620,0.11,0.01,-0.04,0.11
2022-11-11 12:35:25.1650,0.16,-0.02,0.0,0.16
2022-11-11 12:35:25.1780,0.11,-0.04,0.11,0.16
2022-11-11 12:35:25.2330,0.05,0.02,0.09,0.1
2022-11-11 12:35:25.2360,0.08,0.02,0.05,0.09
2022-11-11 12:35:25.2460,-0.02,0.02,0.14,0.14
2022-11-11 12:35:25.2490,-0.07,0.08,0.2,0.22
2022-11-11 12:35:25.2630,0.07,0.06,0.13,0.15
2022-11-11 12:35:25.2660,0.16,-0.01,0.04,0.16
2022-11-11 12:35:25.2780,0.03,-0.01,0.0,0.03
2022-11-11 12:35:25.2810,-0.25,-0.01,0.06,0.25
2022-11-11 12:35:25.2950,-0.29,-0.04,0.08,0.3
2022-11-11 12:35:25.2980,-0.3,-0.03,-0.03,0.3
2022-11-11 12:35:25.3550,-0.68,0.02,-0.04,0.68
2022-11-11 12:35:25.3580,-0.64,0.14,-0.07,0.65
2022-11-11 12:35:25.3640,-0.05,0.24,-0.26,0.35
2022-11-11 12:35:25.3670,0.16,0.13,-0.28,0.34
2022-11-11 12:35:25.3790,0.16,0.03,-0.24,0.29
2022-11-11 12:35:25.3820,0.23,-0.04,-0.09,0.25
2022-11-11 12:35:25.3950,0.2,-0.05,0.07,0.21
2022-11-11 12:35:25.3980,0.2,-0.06,0.13,0.24
2022-11-11 12:35:25.4120,0.28,-0.06,0.25,0.38
2022-11-11 12:35:25.4150,0.27,-0.02,0.46,0.53
2022-11-11 12:35:25.4730,0.13,-0.01,0.53,0.54
2022-11-11 12:35:25.4770,0.1,-0.01,0.47,0.48
2022-11-11 12:35:25.4810,0.2,-0.02,0.39,0.43
2022-11-11 12:35:25.4960,0.26,-0.03,0.25,0.36
2022-11-11 12:35:25.4990,0.19,-0.05,0.13,0.23
2022-11-11 12:35:25.5120,0.09,-0.04,-0.02,0.1
2022-11-11 12:35:25.5150,0.13,0.02,-0.06,0.14
2022-11-11 12:35:25.5280,0.2,-0.01,0.02,0.2
2022-11-11 12:35:25.5320,0.12,-0.04,0.06,0.13
2022-11-11 12:35:25.5460,0.05,-0.02,0.07,0.08
2022-11-11 12:35:25.6050,-0.02,-0.11,0.13,0.17
2022-11-11 12:35:25.6090,0.0,-0.16,0.17,0.23
2022-11-11 12:35:25.6140,-0.02,-0.05,0.2,0.2
2022-11-11 12:35:25.6170,0.0,0.12,0.18,0.21
2022-11-11 12:35:25.6290,0.18,0.17,0.36,0.43
2022-11-11 12:35:25.6330,0.26,0.0,0.39,0.46
2022-11-11 12:35:25.6450,0.46,-0.16,0.23,0.53
2022-11-11 12:35:25.6480,0.61,-0.21,0.14,0.66
2022-11-11 12:35:25.6620,0.62,-0.17,0.09,0.64
2022-11-11 12:35:25.6650,0.51,-0.01,0.04,0.51
2022-11-11 12:35:25.7250,0.25,0.04,0.04,0.25
2022-11-11 12:35:25.7290,0.12,-0.05,-0.01,0.13
2022-11-11 12:35:25.7320,0.12,-0.13,-0.1,0.2
2022-11-11 12:35:25.7460,-0.11,-0.06,-0.04,0.13
2022-11-11 12:35:25.7490,-0.34,0.15,0.07,0.37
2022-11-11 12:35:25.7620,-0.43,0.22,0.3,0.56
2022-11-11 12:35:25.7650,-0.4,0.2,0.46,0.64
2022-11-11 12:35:25.7780,-0.34,0.17,0.28,0.47
2022-11-11 12:35:25.7820,-0.09,0.03,0.22,0.23
2022-11-11 12:35:25.7950,0.17,-0.17,0.32,0.4
2022-11-11 12:35:25.8550,0.33,-0.25,0.29,0.5
2022-11-11 12:35:25.8590,0.82,-0.13,-0.04,0.83
2022-11-11 12:35:25.8630,0.74,-0.09,-0.12,0.75
2022-11-11 12:35:25.8660,0.08,-0.01,-0.11,0.13
2022-11-11 12:35:25.8790,-0.14,0.09,-0.08,0.18
2022-11-11 12:35:25.8820,-0.18,0.04,0.04,0.18
2022-11-11 12:35:25.8950,-0.32,0.03,0.18,0.36
2022-11-11 12:35:25.8980,-0.39,0.12,0.31,0.51
2022-11-11 12:35:25.9110,-0.42,0.1,0.42,0.6
2022-11-11 12:35:25.9140,-0.38,-0.05,0.45,0.59
2022-11-11 12:35:25.9770,-0.26,-0.11,0.38,0.47
2022-11-11 12:35:25.9800,-0.13,-0.03,-0.03,0.13
2022-11-11 12:35:25.9970,0.1,0.03,-0.34,0.35
2022-11-11 12:35:26.0000,0.37,0.04,-0.37,0.52
2022-11-11 12:35:26.0130,0.27,-0.08,-0.28,0.39
2022-11-11 12:35:26.0160,-0.03,-0.21,-0.2,0.29
2022-11-11 12:35:26.0280,0.03,-0.05,-0.28,0.28
2022-11-11 12:35:26.0320,-0.27,0.1,-0.34,0.44
2022-11-11 12:35:26.0450,-0.96,0.03,-0.24,0.99
2022-11-11 12:35:26.0490,-1.2,0.08,-0.15,1.21
2022-11-11 12:35:26.1130,-1.19,0.36,0.06,1.24
2022-11-11 12:35:26.1160,-0.79,0.8,0.26,1.15
2022-11-11 12:35:26.1320,-0.23,0.82,0.38,0.93
2022-11-11 12:35:26.1360,-0.07,0.16,0.47,0.5
2022-11-11 12:35:26.1480,0.08,-0.49,0.62,0.79
2022-11-11 12:35:26.1510,0.64,-0.45,0.48,0.91
2022-11-11 12:35:26.1630,0.69,-0.2,0.21,0.74
2022-11-11 12:35:26.1660,0.26,-0.11,0.08,0.29
2022-11-11 12:35:26.1790,-0.32,0.07,-0.2,0.38
2022-11-11 12:35:26.1820,-0.7,0.29,-0.47,0.89
2022-11-11 12:35:26.2480,-0.57,0.37,-0.16,0.69
2022-11-11 12:35:26.2510,-0.05,0.16,0.13,0.21
2022-11-11 12:35:26.2630,0.64,-0.02,0.22,0.67
2022-11-11 12:35:26.2670,0.82,-0.25,0.26,0.89
2022-11-11 12:35:26.2800,0.83,-0.39,0.27,0.95
2022-11-11 12:35:26.2830,0.88,-0.2,0.24,0.93
2022-11-11 12:35:26.2950,0.33,-0.01,0.07,0.33
2022-11-11 12:35:26.2990,-0.29,0.15,0.03,0.32
2022-11-11 12:35:26.3120,-0.51,0.34,0.12,0.62
2022-11-11 12:35:26.3150,-0.48,0.34,0.09,0.59
2022-11-11 12:35:26.3800,-0.23,0.23,-0.14,0.35
2022-11-11 12:35:26.3830,0.22,0.06,-0.26,0.34
2022-11-11 12:35:26.3970,0.47,-0.13,-0.08,0.49
2022-11-11 12:35:26.4000,0.58,-0.29,0.05,0.65
