time,ax,ay,az,atotal
2022-11-11 12:38:47.0250,-0.14,0.14,-0.12,0.23
2022-11-11 12:38:47.0530,0.2,0.48,0.08,0.52
2022-11-11 12:38:47.0550,0.12,0.11,-0.03,0.16
2022-11-11 12:38:47.0560,-0.13,-0.13,-0.13,0.22
2022-11-11 12:38:47.0660,-0.09,-0.06,0.02,0.1
2022-11-11 12:38:47.0740,-0.06,0.07,-0.01,0.09
2022-11-11 12:38:47.0840,-0.06,0.08,-0.11,0.14
2022-11-11 12:38:47.0940,-0.04,0.04,-0.11,0.12
2022-11-11 12:38:47.1040,-0.03,0.01,-0.06,0.06
2022-11-11 12:38:47.1140,-0.17,0.05,0.09,0.19
2022-11-11 12:38:47.1240,-0.36,0.11,0.06,0.38
2022-11-11 12:38:47.1540,-0.35,0.09,-0.02,0.36
2022-11-11 12:38:47.1560,-0.15,0.05,-0.05,0.16
2022-11-11 12:38:47.1570,0.09,-0.02,-0.13,0.15
2022-11-11 12:38:47.1640,0.21,-0.05,-0.26,0.33
2022-11-11 12:38:47.1730,0.27,-0.04,-0.26,0.37
2022-11-11 12:38:47.1840,0.25,-0.04,-0.16,0.29
2022-11-11 12:38:47.1940,0.07,0.01,-0.07,0.09
2022-11-11 12:38:47.2040,-0.04,0.03,-0.03,0.05
2022-11-11 12:38:47.2140,-0.06,0.01,0.03,0.06
2022-11-11 12:38:47.2230,-0.06,-0.01,0.03,0.06
2022-11-11 12:38:47.2340,-0.01,-0.04,0.14,0.14
2022-11-11 12:38:47.2570,0.02,-0.08,0.17,0.18
2022-11-11 12:38:47.2590,-0.07,-0.09,0.37,0.38
2022-11-11 12:38:47.2630,-0.27,0.04,0.48,0.55
2022-11-11 12:38:47.2730,-0.38,0.14,0.37,0.54
2022-11-11 12:38:47.2830,-0.35,0.13,0.13,0.39
2022-11-11 12:38:47.2930,-0.16,0.07,-0.05,0.18
2022-11-11 12:38:47.3030,0.1,0.0,-0.21,0.23
2022-11-11 12:38:47.3130,0.28,-0.03,-0.36,0.45
2022-11-11 12:38:47.3230,0.3,-0.04,-0.37,0.47
2022-11-11 12:38:47.3330,0.15,-0.04,-0.36,0.39
2022-11-11 12:38:47.3570,0.04,-0.04,-0.27,0.27
2022-11-11 12:38:47.3590,0.12,-0.06,-0.19,0.23
2022-11-11 12:38:47.3620,0.28,-0.09,-0.04,0.29
2022-11-11 12:38:47.3720,0.24,-0.01,-0.02,0.24
2022-11-11 12:38:47.3820,0.06,0.01,0.08,0.1
2022-11-11 12:38:47.3920,-0.03,-0.02,0.26,0.26
2022-11-11 12:38:47.4020,-0.1,-0.01,0.24,0.26
2022-11-11 12:38:47.4120,-0.2,0.01,0.21,0.29
2022-11-11 12:38:47.4220,-0.22,0.03,0.13,0.25
2022-11-11 12:38:47.4320,-0.17,-0.02,-0.13,0.21
2022-11-11 12:38:47.4570,-0.02,-0.06,-0.34,0.34
2022-11-11 12:38:47.4580,0.14,-0.03,-0.27,0.3
2022-11-11 12:38:47.4620,0.12,0.03,-0.01,0.12
2022-11-11 12:38:47.4720,-0.13,0.1,0.07,0.17
2022-11-11 12:38:47.4810,-0.32,0.1,0.11,0.35
2022-11-11 12:38:47.4920,-0.25,0.02,0.14,0.28
2022-11-11 12:38:47.5020,-0.04,-0.06,0.04,0.08
2022-11-11 12:38:47.5120,0.1,-0.1,-0.06,0.15
2022-11-11 12:38:47.5220,0.2,-0.09,0.03,0.22
2022-11-11 12:38:47.5320,0.21,0.01,0.06,0.21
2022-11-11 12:38:47.5570,0.04,0.04,-0.1,0.11
2022-11-11 12:38:47.5580,-0.17,-0.03,-0.14,0.22
2022-11-11 12:38:47.5610,-0.27,-0.05,0.0,0.27
2022-11-11 12:38:47.5710,-0.29,0.02,0.14,0.32
2022-11-11 12:38:47.5810,-0.28,0.08,0.23,0.37
2022-11-11 12:38:47.5910,-0.19,0.07,0.29,0.35
2022-11-11 12:38:47.6010,-0.07,0.01,0.09,0.11
2022-11-11 12:38:47.6110,0.06,-0.08,-0.14,0.17
2022-11-11 12:38:47.6210,0.23,-0.11,-0.15,0.29
2022-11-11 12:38:47.6310,0.39,-0.1,-0.15,0.42
2022-11-11 12:38:47.6640,0.48,-0.11,-0.1,0.5
2022-11-11 12:38:47.6650,0.35,-0.05,-0.05,0.35
2022-11-11 12:38:47.6670,0.16,-0.01,0.08,0.17
2022-11-11 12:38:47.6840,0.01,0.03,0.25,0.25
2022-11-11 12:38:47.6850,-0.05,0.02,0.25,0.25
2022-11-11 12:38:47.6910,0.01,-0.05,0.14,0.14
2022-11-11 12:38:47.7010,0.17,-0.11,0.16,0.25
2022-11-11 12:38:47.7100,0.36,-0.11,0.13,0.39
2022-11-11 12:38:47.7200,0.55,-0.11,-0.14,0.57
2022-11-11 12:38:47.7300,0.6,-0.13,-0.37,0.71
2022-11-11 12:38:47.7610,0.45,-0.09,-0.31,0.55
2022-11-11 12:38:47.7620,0.16,0.0,-0.3,0.34
2022-11-11 12:38:47.7640,0.05,0.01,-0.15,0.15
2022-11-11 12:38:47.7830,0.08,0.0,0.04,0.08
2022-11-11 12:38:47.7840,0.05,-0.05,0.07,0.09
2022-11-11 12:38:47.7900,0.08,-0.05,0.15,0.17
2022-11-11 12:38:47.8000,0.19,0.02,0.12,0.22
2022-11-11 12:38:47.8100,0.29,0.07,-0.01,0.29
2022-11-11 12:38:47.8200,0.37,0.08,0.13,0.4
2022-11-11 12:38:47.8300,0.15,0.14,0.14,0.24
2022-11-11 12:38:47.8590,-0.11,0.15,-0.01,0.18
2022-11-11 12:38:47.8610,-0.04,0.08,-0.21,0.22
2022-11-11 12:38:47.8620,0.18,-0.08,-0.39,0.43
2022-11-11 12:38:47.8690,0.34,-0.27,-0.48,0.64
2022-11-11 12:38:47.8790,0.26,-0.26,-0.21,0.42
2022-11-11 12:38:47.8890,-0.09,0.03,0.1,0.13
2022-11-11 12:38:47.8990,-0.57,0.26,0.14,0.64
2022-11-11 12:38:47.9090,-0.87,0.37,0.11,0.95
2022-11-11 12:38:47.9190,-0.79,0.36,0.01,0.86
2022-11-11 12:38:47.9290,-0.43,0.27,-0.01,0.5
2022-11-11 12:38:47.9580,-0.02,0.14,-0.13,0.19
2022-11-11 12:38:47.9590,0.26,-0.04,-0.19,0.32
2022-11-11 12:38:47.9610,0.44,-0.16,-0.02,0.46
2022-11-11 12:38:47.9690,0.42,-0.17,-0.05,0.45
2022-11-11 12:38:47.9780,0.37,-0.15,-0.18,0.43
2022-11-11 12:38:47.9880,0.29,-0.09,-0.06,0.3
2022-11-11 12:38:47.9990,0.16,0.06,0.13,0.21
2022-11-11 12:38:48.0080,0.13,0.14,0.05,0.19
2022-11-11 12:38:48.0190,0.29,0.01,-0.05,0.29
2022-11-11 12:38:48.0290,0.5,-0.18,-0.35,0.63
2022-11-11 12:38:48.0380,0.62,-0.33,-0.5,0.86
2022-11-11 12:38:48.0640,0.69,-0.26,-0.41,0.84
2022-11-11 12:38:48.0660,0.5,-0.16,-0.17,0.55
2022-11-11 12:38:48.0680,0.05,-0.05,0.06,0.09
2022-11-11 12:38:48.0830,-0.39,0.11,0.2,0.45
2022-11-11 12:38:48.0880,-0.48,0.28,0.27,0.61
2022-11-11 12:38:48.0980,-0.22,0.39,0.38,0.58
2022-11-11 12:38:48.1080,0.23,0.38,0.15,0.46
2022-11-11 12:38:48.1180,0.65,0.14,-0.27,0.71
2022-11-11 12:38:48.1280,0.82,-0.18,-0.44,0.94
2022-11-11 12:38:48.1380,0.67,-0.24,-0.29,0.76
2022-11-11 12:38:48.1630,0.27,-0.12,-0.09,0.3
2022-11-11 12:38:48.1650,-0.22,-0.1,-0.01,0.24
2022-11-11 12:38:48.1670,-0.56,-0.12,0.08,0.57
2022-11-11 12:38:48.1820,-0.58,-0.06,0.32,0.66
2022-11-11 12:38:48.1870,-0.35,0.07,0.49,0.6
2022-11-11 12:38:48.1970,0.01,0.22,0.36,0.42
2022-11-11 12:38:48.2070,0.34,0.3,0.04,0.45
2022-11-11 12:38:48.2170,0.52,0.18,-0.25,0.6
2022-11-11 12:38:48.2270,0.61,0.03,-0.22,0.64
2022-11-11 12:38:48.2370,0.53,-0.01,-0.42,0.67
2022-11-11 12:38:48.2620,0.35,-0.15,-0.54,0.66
2022-11-11 12:38:48.2640,0.04,-0.2,-0.55,0.58
2022-11-11 12:38:48.2660,-0.18,-0.17,-0.58,0.63
2022-11-11 12:38:48.2810,-0.3,-0.04,-0.38,0.48
2022-11-11 12:38:48.2870,-0.35,0.14,-0.19,0.42
2022-11-11 12:38:48.2970,-0.42,0.03,-0.06,0.42
2022-11-11 12:38:48.3070,-0.52,-0.06,0.35,0.62
2022-11-11 12:38:48.3170,-0.6,0.15,0.58,0.84
2022-11-11 12:38:48.3260,-0.48,0.39,0.53,0.81
2022-11-11 12:38:48.3360,-0.19,0.36,0.02,0.4
2022-11-11 12:38:48.3630,0.43,0.28,-0.51,0.72
2022-11-11 12:38:48.3650,0.83,0.03,-0.94,1.25
2022-11-11 12:38:48.3660,0.76,-0.2,-0.88,1.17
2022-11-11 12:38:48.3810,0.56,-0.26,-0.56,0.83
2022-11-11 12:38:48.3860,0.31,-0.27,-0.3,0.5
2022-11-11 12:38:48.3960,-0.06,-0.28,-0.31,0.42
2022-11-11 12:38:48.4060,-0.48,-0.37,-0.15,0.62
2022-11-11 12:38:48.4160,-0.67,-0.34,0.55,0.93
2022-11-11 12:38:48.4260,-0.63,0.02,1.02,1.19
2022-11-11 12:38:48.4360,-0.49,0.39,0.86,1.06
2022-11-11 12:38:48.4670,-0.24,0.5,0.26,0.61
2022-11-11 12:38:48.4690,0.27,0.44,-0.27,0.58
2022-11-11 12:38:48.4700,0.7,0.21,-0.83,1.1
2022-11-11 12:38:48.4810,0.69,-0.14,-0.62,0.93
2022-11-11 12:38:48.4850,0.17,-0.23,-0.07,0.29
2022-11-11 12:38:48.4960,-0.39,-0.21,0.28,0.52
2022-11-11 12:38:48.5050,-0.63,-0.11,0.47,0.79
2022-11-11 12:38:48.5150,-0.53,0.04,0.21,0.57
2022-11-11 12:38:48.5250,-0.07,0.13,-0.06,0.15
2022-11-11 12:38:48.5350,0.34,0.08,-0.38,0.51
2022-11-11 12:38:48.5650,0.57,-0.05,-0.38,0.68
2022-11-11 12:38:48.5670,0.38,-0.03,-0.03,0.38
2022-11-11 12:38:48.5680,-0.26,0.13,0.09,0.3
2022-11-11 12:38:48.5820,-0.61,0.23,0.16,0.67
2022-11-11 12:38:48.5840,-0.41,0.16,0.12,0.45
2022-11-11 12:38:48.5950,-0.02,-0.07,-0.24,0.25
2022-11-11 12:38:48.6050,0.45,-0.1,-0.39,0.6
2022-11-11 12:38:48.6150,0.82,0.07,-0.54,0.98
2022-11-11 12:38:48.6240,0.78,0.09,-0.65,1.01
2022-11-11 12:38:48.6350,0.39,0.09,-0.54,0.67
2022-11-11 12:38:48.6640,0.01,0.13,-0.42,0.43
2022-11-11 12:38:48.6660,-0.26,0.08,-0.39,0.47
2022-11-11 12:38:48.6680,-0.28,-0.09,-0.23,0.37
2022-11-11 12:38:48.6810,-0.21,-0.2,0.11,0.31
2022-11-11 12:38:48.6840,-0.23,-0.11,0.41,0.48
2022-11-11 12:38:48.6940,-0.23,0.03,0.4,0.46
2022-11-11 12:38:48.7040,-0.22,0.13,0.28,0.37
2022-11-11 12:38:48.7140,-0.29,0.23,0.14,0.39
2022-11-11 12:38:48.7240,-0.27,0.27,-0.02,0.38
2022-11-11 12:38:48.7340,-0.23,0.25,-0.26,0.42
2022-11-11 12:38:48.7640,-0.16,0.09,-0.41,0.44
2022-11-11 12:38:48.7660,0.08,-0.09,-0.3,0.32
2022-11-11 12:38:48.7680,0.28,-0.15,-0.24,0.39
2022-11-11 12:38:48.7730,0.27,-0.06,-0.3,0.4
2022-11-11 12:38:48.7830,0.15,0.08,-0.37,0.4
2022-11-11 12:38:48.7930,0.18,0.17,-0.56,0.61
2022-11-11 12:38:48.8030,0.27,-0.05,-0.55,0.61
2022-11-11 12:38:48.8130,0.09,-0.24,-0.02,0.25
2022-11-11 12:38:48.8230,-0.32,-0.08,0.25,0.41
2022-11-11 12:38:48.8330,-0.42,0.09,0.22,0.48
2022-11-11 12:38:48.8430,-0.26,0.21,0.13,0.35
2022-11-11 12:38:48.8690,-0.11,0.25,-0.13,0.3
2022-11-11 12:38:48.8710,0.01,0.11,-0.31,0.32
2022-11-11 12:38:48.8720,-0.03,-0.02,-0.13,0.13
2022-11-11 12:38:48.8830,-0.22,0.0,-0.07,0.23
2022-11-11 12:38:48.8930,-0.11,0.05,0.02,0.12
2022-11-11 12:38:48.9030,0.16,0.15,-0.14,0.26
2022-11-11 12:38:48.9130,0.31,0.14,-0.42,0.54
2022-11-11 12:38:48.9230,0.37,-0.08,-0.56,0.67
2022-11-11 12:38:48.9330,0.18,-0.24,-0.33,0.44
2022-11-11 12:38:48.9430,-0.11,-0.16,-0.03,0.19
2022-11-11 12:38:48.9690,-0.23,0.04,0.12,0.26
2022-11-11 12:38:48.9700,-0.18,0.19,0.12,0.28
2022-11-11 12:38:48.9720,-0.08,0.2,-0.05,0.22
2022-11-11 12:38:48.9820,0.04,0.14,-0.23,0.27
2022-11-11 12:38:48.9920,0.1,0.02,-0.24,0.26
2022-11-11 12:38:49.0020,0.01,-0.06,-0.15,0.16
2022-11-11 12:38:49.0120,-0.11,-0.06,0.13,0.18
2022-11-11 12:38:49.0220,-0.14,0.09,0.43,0.46
2022-11-11 12:38:49.0320,-0.19,0.25,0.25,0.4
2022-11-11 12:38:49.0420,-0.07,0.1,0.02,0.12
2022-11-11 12:38:49.0670,0.03,-0.08,-0.1,0.13
2022-11-11 12:38:49.0690,0.03,-0.05,-0.28,0.28
2022-11-11 12:38:49.0710,0.15,0.01,-0.49,0.51
2022-11-11 12:38:49.0810,0.25,-0.02,-0.75,0.79
2022-11-11 12:38:49.0910,0.31,-0.16,-0.63,0.72
2022-11-11 12:38:49.1020,0.18,-0.18,-0.12,0.28
2022-11-11 12:38:49.1110,-0.15,0.02,0.37,0.39
2022-11-11 12:38:49.1210,-0.36,0.26,0.48,0.65
2022-11-11 12:38:49.1310,-0.27,0.33,0.19,0.46
2022-11-11 12:38:49.1410,0.04,0.18,-0.17,0.25
2022-11-11 12:38:49.1680,0.26,0.0,-0.44,0.51
2022-11-11 12:38:49.1700,0.33,-0.06,-0.49,0.59
2022-11-11 12:38:49.1710,0.24,-0.08,-0.48,0.54
2022-11-11 12:38:49.1810,0.1,-0.17,-0.3,0.35
2022-11-11 12:38:49.1910,-0.03,-0.16,0.21,0.26
2022-11-11 12:38:49.2010,-0.29,0.06,0.49,0.57
2022-11-11 12:38:49.2110,-0.31,0.24,0.47,0.61
2022-11-11 12:38:49.2210,-0.02,0.24,0.16,0.28
2022-11-11 12:38:49.2310,0.28,0.1,-0.16,0.33
