time,ax,ay,az,atotal
2022-11-11 12:50:07.0160,0.01,-0.08,-0.15,0.17
2022-11-11 12:50:07.0170,0.19,-0.09,-0.16,0.26
2022-11-11 12:50:07.0190,0.35,-0.07,-0.1,0.37
2022-11-11 12:50:07.0210,0.28,0.03,-0.27,0.39
2022-11-11 12:50:07.0220,0.18,0.17,-0.23,0.33
2022-11-11 12:50:07.0240,0.04,0.05,-0.09,0.11
2022-11-11 12:50:07.0260,-0.08,-0.06,-0.06,0.11
2022-11-11 12:50:07.0360,-0.14,-0.03,-0.07,0.15
2022-11-11 12:50:07.0460,-0.13,0.0,-0.04,0.13
2022-11-11 12:50:07.0560,-0.12,0.06,0.02,0.13
2022-11-11 12:50:07.1130,-0.12,0.1,0.11,0.19
2022-11-11 12:50:07.1140,-0.17,0.06,0.09,0.2
2022-11-11 12:50:07.1160,-0.17,0.0,-0.04,0.17
2022-11-11 12:50:07.1170,-0.05,-0.04,-0.13,0.14
2022-11-11 12:50:07.1190,0.05,0.01,-0.17,0.17
2022-11-11 12:50:07.1210,0.08,0.05,-0.16,0.18
2022-11-11 12:50:07.1260,0.02,0.05,-0.03,0.06
2022-11-11 12:50:07.1410,-0.05,0.04,0.06,0.08
2022-11-11 12:50:07.1450,-0.05,0.02,0.07,0.08
2022-11-11 12:50:07.1560,-0.05,-0.03,-0.02,0.06
2022-11-11 12:50:07.2130,-0.03,-0.07,-0.06,0.09
2022-11-11 12:50:07.2140,0.05,-0.07,-0.01,0.08
2022-11-11 12:50:07.2150,0.06,0.02,0.01,0.06
2022-11-11 12:50:07.2170,0.05,0.1,-0.05,0.12
2022-11-11 12:50:07.2190,0.05,0.11,-0.02,0.12
2022-11-11 12:50:07.2200,0.04,0.05,-0.03,0.07
2022-11-11 12:50:07.2250,0.02,-0.03,-0.09,0.09
2022-11-11 12:50:07.2410,-0.01,-0.1,-0.13,0.16
2022-11-11 12:50:07.2450,0.02,-0.15,-0.03,0.15
2022-11-11 12:50:07.2550,0.0,-0.16,0.1,0.18
2022-11-11 12:50:07.3110,-0.3,-0.08,-0.43,0.53
2022-11-11 12:50:07.3130,-0.32,0.07,0.05,0.33
2022-11-11 12:50:07.3140,-0.26,0.35,0.31,0.53
2022-11-11 12:50:07.3160,-0.38,0.33,0.21,0.54
2022-11-11 12:50:07.3180,-0.46,0.16,0.22,0.53
2022-11-11 12:50:07.3200,-0.37,-0.01,0.3,0.47
2022-11-11 12:50:07.3240,-0.23,-0.14,0.22,0.34
2022-11-11 12:50:07.3340,-0.07,-0.21,0.03,0.22
2022-11-11 12:50:07.3450,0.1,-0.22,0.02,0.24
2022-11-11 12:50:07.3540,0.16,-0.15,0.15,0.26
2022-11-11 12:50:07.4110,0.03,-0.03,0.15,0.15
2022-11-11 12:50:07.4120,-0.17,0.08,-0.02,0.18
2022-11-11 12:50:07.4140,-0.2,0.15,0.03,0.25
2022-11-11 12:50:07.4150,-0.05,0.15,0.14,0.21
2022-11-11 12:50:07.4170,0.03,0.1,0.05,0.11
2022-11-11 12:50:07.4190,0.02,0.04,0.0,0.04
2022-11-11 12:50:07.4240,0.08,-0.02,0.08,0.11
2022-11-11 12:50:07.4340,0.1,-0.06,0.09,0.14
2022-11-11 12:50:07.4440,-0.03,-0.1,0.01,0.1
2022-11-11 12:50:07.4540,-0.03,-0.13,0.06,0.14
2022-11-11 12:50:07.5100,0.11,-0.12,0.19,0.25
2022-11-11 12:50:07.5110,0.13,-0.06,0.1,0.17
2022-11-11 12:50:07.5130,0.1,0.01,0.0,0.1
2022-11-11 12:50:07.5150,0.14,0.03,0.02,0.14
2022-11-11 12:50:07.5160,0.19,0.01,-0.04,0.19
2022-11-11 12:50:07.5180,0.2,-0.03,-0.24,0.31
2022-11-11 12:50:07.5230,0.26,-0.09,-0.37,0.46
2022-11-11 12:50:07.5330,0.41,-0.13,-0.25,0.49
2022-11-11 12:50:07.5430,0.42,-0.08,-0.02,0.42
2022-11-11 12:50:07.5530,0.24,0.04,0.11,0.26
2022-11-11 12:50:07.6100,0.02,0.1,0.18,0.2
2022-11-11 12:50:07.6110,-0.12,0.11,0.22,0.27
2022-11-11 12:50:07.6120,-0.18,0.07,0.14,0.23
2022-11-11 12:50:07.6140,-0.25,0.01,0.04,0.25
2022-11-11 12:50:07.6160,-0.23,-0.02,0.02,0.23
2022-11-11 12:50:07.6180,-0.09,-0.03,0.03,0.09
2022-11-11 12:50:07.6220,0.0,0.01,-0.04,0.04
2022-11-11 12:50:07.6330,0.06,0.06,-0.11,0.13
2022-11-11 12:50:07.6430,0.12,0.06,-0.13,0.18
2022-11-11 12:50:07.6520,0.11,0.09,-0.13,0.19
2022-11-11 12:50:07.7090,0.16,0.08,-0.13,0.22
2022-11-11 12:50:07.7110,0.29,0.04,-0.18,0.34
2022-11-11 12:50:07.7120,0.26,0.0,-0.35,0.43
2022-11-11 12:50:07.7140,0.02,0.0,-0.43,0.43
2022-11-11 12:50:07.7150,-0.18,0.06,-0.21,0.28
