time,ax,ay,az,atotal
2022-11-11 9:33:10.4450,-0.02,-0.16,0.79,0.8
2022-11-11 9:33:10.4470,-0.05,-0.18,0.87,0.88
2022-11-11 9:33:10.4660,-0.01,-0.12,0.89,0.89
2022-11-11 9:33:10.4660,0.06,-0.03,0.96,0.96
2022-11-11 9:33:10.4980,0.14,0.03,0.94,0.95
2022-11-11 9:33:10.4980,0.23,0.11,0.85,0.88
2022-11-11 9:33:10.5110,0.34,0.17,0.89,0.96
2022-11-11 9:33:10.5110,0.51,0.2,1.01,1.14
2022-11-11 9:33:10.5280,0.75,0.2,0.99,1.25
2022-11-11 9:33:10.5290,0.97,0.14,0.89,1.32
2022-11-11 9:33:10.5440,1.1,0.06,0.89,1.41
2022-11-11 9:33:10.5450,1.16,0.01,0.89,1.46
2022-11-11 9:33:10.5610,1.23,0.0,0.88,1.51
2022-11-11 9:33:10.5620,1.3,0.03,0.92,1.59
2022-11-11 9:33:10.5930,1.33,0.02,0.86,1.58
2022-11-11 9:33:10.5930,1.35,0.0,0.91,1.62
2022-11-11 9:33:10.6120,1.33,-0.03,0.91,1.61
2022-11-11 9:33:10.6130,1.3,-0.11,0.83,1.54
2022-11-11 9:33:10.6280,1.26,-0.27,0.83,1.53
2022-11-11 9:33:10.6290,1.24,-0.43,0.77,1.52
2022-11-11 9:33:10.6440,1.25,-0.6,0.6,1.51
2022-11-11 9:33:10.6450,1.23,-0.88,0.33,1.54
2022-11-11 9:33:10.6610,1.23,-1.13,0.15,1.67
2022-11-11 9:33:10.6610,1.19,-1.24,0.04,1.71
2022-11-11 9:33:10.6930,1.06,-1.28,0.06,1.66
2022-11-11 9:33:10.6940,0.97,-1.36,-0.05,1.67
2022-11-11 9:33:10.7130,0.93,-1.47,-0.27,1.76
2022-11-11 9:33:10.7130,0.91,-1.49,-0.24,1.76
2022-11-11 9:33:10.7280,0.82,-1.45,-0.17,1.67
2022-11-11 9:33:10.7290,0.73,-1.46,-0.27,1.65
2022-11-11 9:33:10.7440,0.69,-1.46,-0.25,1.63
2022-11-11 9:33:10.7440,0.63,-1.37,-0.09,1.51
2022-11-11 9:33:10.7600,0.62,-1.27,-0.09,1.41
2022-11-11 9:33:10.7610,0.64,-1.2,-0.13,1.36
2022-11-11 9:33:10.7930,0.72,-1.23,-0.14,1.43
2022-11-11 9:33:10.7940,0.82,-1.33,-0.32,1.59
2022-11-11 9:33:10.8130,0.93,-1.37,-0.48,1.72
2022-11-11 9:33:10.8140,0.91,-1.29,-0.48,1.65
2022-11-11 9:33:10.8280,0.83,-1.14,-0.49,1.49
2022-11-11 9:33:10.8290,0.84,-0.97,-0.51,1.38
2022-11-11 9:33:10.8440,0.88,-0.77,-0.46,1.25
2022-11-11 9:33:10.8450,0.89,-0.56,-0.38,1.11
2022-11-11 9:33:10.8610,0.88,-0.36,-0.18,0.96
2022-11-11 9:33:10.8610,0.9,-0.21,-0.03,0.92
2022-11-11 9:33:10.8930,0.86,-0.07,0.07,0.86
2022-11-11 9:33:10.8940,0.78,0.02,0.14,0.79
2022-11-11 9:33:10.9120,0.74,0.09,0.12,0.75
2022-11-11 9:33:10.9130,0.72,0.14,0.11,0.74
2022-11-11 9:33:10.9280,0.67,0.18,0.12,0.7
2022-11-11 9:33:10.9290,0.65,0.19,0.12,0.68
2022-11-11 9:33:10.9440,0.66,0.1,-0.01,0.66
2022-11-11 9:33:10.9450,0.63,-0.02,-0.14,0.64
2022-11-11 9:33:10.9610,0.57,-0.1,-0.16,0.6
2022-11-11 9:33:10.9610,0.44,-0.13,-0.17,0.48
2022-11-11 9:33:10.9930,0.22,-0.14,-0.16,0.3
2022-11-11 9:33:10.9940,0.08,-0.15,-0.19,0.25
2022-11-11 9:33:11.0120,-0.02,-0.17,-0.18,0.24
2022-11-11 9:33:11.0130,-0.13,-0.2,-0.06,0.24
2022-11-11 9:33:11.0280,-0.28,-0.19,0.11,0.35
2022-11-11 9:33:11.0290,-0.44,-0.12,0.29,0.54
2022-11-11 9:33:11.0440,-0.58,-0.04,0.5,0.76
2022-11-11 9:33:11.0440,-0.71,-0.04,0.72,1.01
2022-11-11 9:33:11.0610,-0.77,-0.16,0.91,1.2
2022-11-11 9:33:11.0620,-0.78,-0.31,0.98,1.29
2022-11-11 9:33:11.0940,-0.85,-0.44,1.22,1.55
2022-11-11 9:33:11.0950,-0.96,-0.51,1.48,1.83
2022-11-11 9:33:11.1130,-1.1,-0.6,1.57,2.0
2022-11-11 9:33:11.1140,-1.19,-0.78,1.62,2.15
2022-11-11 9:33:11.1280,-1.19,-1.02,1.56,2.21
2022-11-11 9:33:11.1290,-1.19,-1.24,1.39,2.21
2022-11-11 9:33:11.1440,-1.25,-1.36,1.23,2.21
2022-11-11 9:33:11.1440,-1.39,-1.36,1.02,2.19
2022-11-11 9:33:11.1600,-1.59,-1.24,0.9,2.2
2022-11-11 9:33:11.1610,-1.77,-1.1,0.77,2.22
2022-11-11 9:33:11.1930,-1.89,-0.96,0.62,2.2
2022-11-11 9:33:11.1940,-2.0,-0.88,0.54,2.25
2022-11-11 9:33:11.2130,-2.11,-0.83,0.51,2.32
2022-11-11 9:33:11.2130,-2.21,-0.78,0.45,2.38
2022-11-11 9:33:11.2280,-2.24,-0.74,0.46,2.4
2022-11-11 9:33:11.2290,-2.25,-0.77,0.46,2.42
2022-11-11 9:33:11.2440,-2.26,-0.84,0.42,2.44
2022-11-11 9:33:11.2450,-2.24,-0.93,0.44,2.46
2022-11-11 9:33:11.2610,-2.24,-1.05,0.39,2.5
2022-11-11 9:33:11.2610,-2.21,-1.15,0.35,2.51
2022-11-11 9:33:11.2930,-2.15,-1.19,0.3,2.47
2022-11-11 9:33:11.2940,-2.11,-1.22,0.17,2.44
2022-11-11 9:33:11.3130,-2.09,-1.2,0.15,2.41
2022-11-11 9:33:11.3130,-2.03,-1.17,0.04,2.34
2022-11-11 9:33:11.3280,-1.97,-1.07,-0.19,2.24
2022-11-11 9:33:11.3290,-1.98,-0.94,-0.23,2.2
2022-11-11 9:33:11.3440,-2.07,-0.81,-0.2,2.23
2022-11-11 9:33:11.3450,-2.1,-0.75,-0.24,2.24
2022-11-11 9:33:11.3610,-2.07,-0.78,-0.29,2.23
2022-11-11 9:33:11.3620,-2.03,-0.85,-0.24,2.21
2022-11-11 9:33:11.3930,-2.01,-0.92,-0.2,2.21
2022-11-11 9:33:11.3940,-1.98,-0.94,-0.13,2.19
2022-11-11 9:33:11.4120,-1.98,-0.94,0.07,2.19
2022-11-11 9:33:11.4130,-1.98,-0.9,0.22,2.18
2022-11-11 9:33:11.4280,-1.84,-0.94,0.41,2.1
2022-11-11 9:33:11.4290,-1.67,-1.04,0.43,2.01
2022-11-11 9:33:11.4440,-1.57,-1.14,0.46,1.99
2022-11-11 9:33:11.4440,-1.48,-1.21,0.48,1.97
2022-11-11 9:33:11.4600,-1.46,-1.2,0.49,1.95
2022-11-11 9:33:11.4610,-1.45,-1.14,0.55,1.92
2022-11-11 9:33:11.4930,-1.44,-1.06,0.58,1.87
2022-11-11 9:33:11.4940,-1.48,-0.98,0.67,1.89
2022-11-11 9:33:11.5120,-1.47,-0.96,0.9,1.97
2022-11-11 9:33:11.5130,-1.42,-0.92,1.08,2.0
2022-11-11 9:33:11.5280,-1.3,-0.88,1.23,1.99
2022-11-11 9:33:11.5290,-1.16,-0.89,1.32,1.96
2022-11-11 9:33:11.5440,-1.05,-0.96,1.32,1.94
2022-11-11 9:33:11.5450,-0.98,-0.99,1.26,1.87
2022-11-11 9:33:11.5610,-0.94,-1.02,1.16,1.8
2022-11-11 9:33:11.5620,-0.86,-1.08,0.91,1.65
2022-11-11 9:33:11.5930,-0.76,-1.1,0.48,1.42
2022-11-11 9:33:11.5940,-0.64,-1.05,0.1,1.23
2022-11-11 9:33:11.6130,-0.5,-0.94,-0.18,1.07
2022-11-11 9:33:11.6130,-0.41,-0.79,-0.48,1.01
2022-11-11 9:33:11.6280,-0.38,-0.54,-0.74,0.99
2022-11-11 9:33:11.6290,-0.41,-0.24,-0.93,1.04
2022-11-11 9:33:11.6440,-0.45,0.07,-1.0,1.09
2022-11-11 9:33:11.6450,-0.56,0.41,-1.05,1.25
2022-11-11 9:33:11.6610,-0.64,0.67,-1.02,1.37
2022-11-11 9:33:11.6610,-0.69,0.8,-0.95,1.42
2022-11-11 9:33:11.6930,-0.63,0.81,-0.9,1.36
2022-11-11 9:33:11.6940,-0.52,0.79,-0.79,1.23
2022-11-11 9:33:11.7130,-0.4,0.77,-0.77,1.16
2022-11-11 9:33:11.7130,-0.3,0.76,-0.73,1.09
2022-11-11 9:33:11.7280,-0.24,0.83,-0.61,1.05
2022-11-11 9:33:11.7290,-0.22,0.92,-0.43,1.03
2022-11-11 9:33:11.7440,-0.18,0.98,-0.27,1.03
2022-11-11 9:33:11.7450,-0.15,1.04,-0.17,1.06
2022-11-11 9:33:11.7610,-0.13,1.11,0.04,1.11
2022-11-11 9:33:11.7610,-0.08,1.18,0.13,1.18
2022-11-11 9:33:11.7940,0.0,1.22,0.15,1.22
2022-11-11 9:33:11.7940,0.11,1.2,0.07,1.2
2022-11-11 9:33:11.8120,0.21,1.18,0.0,1.19
2022-11-11 9:33:11.8130,0.19,1.23,0.0,1.24
2022-11-11 9:33:11.8280,0.15,1.35,0.02,1.35
2022-11-11 9:33:11.8290,0.15,1.38,-0.09,1.39
2022-11-11 9:33:11.8440,0.17,1.33,-0.17,1.35
2022-11-11 9:33:11.8450,0.18,1.27,-0.23,1.3
2022-11-11 9:33:11.8610,0.2,1.28,-0.36,1.34
2022-11-11 9:33:11.8610,0.22,1.31,-0.31,1.36
2022-11-11 9:33:11.8930,0.28,1.32,-0.29,1.38
2022-11-11 9:33:11.8940,0.25,1.28,-0.41,1.36
2022-11-11 9:33:11.9130,0.23,1.22,-0.59,1.37
2022-11-11 9:33:11.9130,0.19,1.22,-0.62,1.38
2022-11-11 9:33:11.9280,0.16,1.22,-0.56,1.35
2022-11-11 9:33:11.9290,0.12,1.23,-0.55,1.35
2022-11-11 9:33:11.9440,0.05,1.22,-0.43,1.29
2022-11-11 9:33:11.9440,0.03,1.15,-0.39,1.21
2022-11-11 9:33:11.9600,-0.01,1.05,-0.37,1.11
2022-11-11 9:33:11.9610,-0.06,0.99,-0.3,1.03
2022-11-11 9:33:11.9930,-0.11,0.95,-0.25,0.98
2022-11-11 9:33:11.9940,-0.17,0.88,-0.28,0.93
2022-11-11 9:33:12.0120,-0.21,0.83,-0.31,0.91
2022-11-11 9:33:12.0130,-0.18,0.81,-0.28,0.87
2022-11-11 9:33:12.0280,-0.18,0.81,-0.32,0.88
2022-11-11 9:33:12.0290,-0.22,0.79,-0.29,0.86
2022-11-11 9:33:12.0440,-0.23,0.74,-0.33,0.84
2022-11-11 9:33:12.0440,-0.24,0.64,-0.34,0.76
2022-11-11 9:33:12.0610,-0.22,0.49,-0.26,0.59
2022-11-11 9:33:12.0620,-0.18,0.31,-0.34,0.49
2022-11-11 9:33:12.0940,-0.08,0.17,-0.38,0.42
2022-11-11 9:33:12.0940,-0.04,0.09,-0.36,0.37
2022-11-11 9:33:12.1130,-0.09,0.08,-0.39,0.4
2022-11-11 9:33:12.1130,-0.16,0.12,-0.31,0.36
2022-11-11 9:33:12.1280,-0.2,0.22,-0.27,0.4
2022-11-11 9:33:12.1290,-0.19,0.27,-0.31,0.45
