time,ax,ay,az,atotal
2022-11-20 11:53:32.0430,-0.02,0.06,-0.01,0.06
2022-11-20 11:53:32.0440,0.02,0.1,-0.04,0.1
2022-11-20 11:53:32.0570,0.06,0.05,-0.11,0.13
2022-11-20 11:53:32.0580,0.1,-0.03,-0.14,0.17
2022-11-20 11:53:32.0720,0.08,-0.06,-0.13,0.16
2022-11-20 11:53:32.0780,0.01,-0.04,-0.09,0.09
2022-11-20 11:53:32.0890,-0.03,0.01,-0.03,0.04
2022-11-20 11:53:32.1240,-0.01,0.05,-0.01,0.05
2022-11-20 11:53:32.1260,0.02,0.07,-0.03,0.07
2022-11-20 11:53:32.1270,0.04,0.06,-0.06,0.09
2022-11-20 11:53:32.1430,0.03,0.06,-0.09,0.11
2022-11-20 11:53:32.1440,0.07,0.09,-0.04,0.12
2022-11-20 11:53:32.1560,0.08,0.03,-0.01,0.08
2022-11-20 11:53:32.1580,0.03,-0.06,-0.04,0.07
2022-11-20 11:53:32.1720,0.02,-0.05,-0.01,0.05
2022-11-20 11:53:32.1780,0.03,-0.02,0.0,0.03
2022-11-20 11:53:32.1880,-0.01,0.0,0.0,0.01
2022-11-20 11:53:32.2230,-0.05,0.01,0.07,0.08
2022-11-20 11:53:32.2240,-0.05,0.03,0.11,0.12
2022-11-20 11:53:32.2250,0.0,0.04,0.05,0.06
2022-11-20 11:53:32.2420,0.1,0.01,-0.01,0.1
2022-11-20 11:53:32.2430,0.14,-0.01,-0.07,0.15
2022-11-20 11:53:32.2560,0.13,-0.02,-0.07,0.14
2022-11-20 11:53:32.2570,0.07,-0.03,-0.09,0.11
2022-11-20 11:53:32.2720,0.04,0.01,-0.07,0.08
2022-11-20 11:53:32.2770,0.05,0.03,-0.01,0.05
2022-11-20 11:53:32.2880,0.03,0.01,0.0,0.03
2022-11-20 11:53:32.2970,0.07,0.02,0.05,0.08
2022-11-20 11:53:32.3300,0.12,0.01,0.03,0.12
2022-11-20 11:53:32.3310,0.08,-0.05,-0.03,0.09
2022-11-20 11:53:32.3320,0.01,-0.06,-0.08,0.1
2022-11-20 11:53:32.3410,-0.03,-0.02,-0.12,0.12
2022-11-20 11:53:32.3470,0.01,0.08,-0.23,0.24
2022-11-20 11:53:32.3560,0.09,0.11,-0.31,0.34
2022-11-20 11:53:32.3660,0.17,0.03,-0.37,0.4
2022-11-20 11:53:32.3760,0.25,-0.02,-0.31,0.39
2022-11-20 11:53:32.3860,0.25,-0.03,-0.15,0.29
2022-11-20 11:53:32.3960,0.17,0.0,-0.03,0.17
2022-11-20 11:53:32.4260,0.08,0.06,0.12,0.15
2022-11-20 11:53:32.4280,-0.06,0.04,0.2,0.21
2022-11-20 11:53:32.4290,-0.21,-0.02,0.29,0.35
2022-11-20 11:53:32.4420,-0.16,0.0,0.32,0.35
2022-11-20 11:53:32.4460,-0.04,0.03,0.17,0.17
2022-11-20 11:53:32.4560,0.05,0.02,0.03,0.06
2022-11-20 11:53:32.4660,0.15,-0.02,0.01,0.15
2022-11-20 11:53:32.4760,0.15,-0.03,-0.02,0.15
2022-11-20 11:53:32.4860,0.02,-0.01,-0.01,0.02
2022-11-20 11:53:32.4960,-0.09,0.0,0.09,0.12
2022-11-20 11:53:32.5260,-0.1,-0.05,0.14,0.17
2022-11-20 11:53:32.5270,-0.04,-0.05,0.03,0.07
2022-11-20 11:53:32.5280,0.02,0.02,-0.06,0.06
2022-11-20 11:53:32.5410,0.01,0.07,-0.04,0.08
2022-11-20 11:53:32.5450,-0.01,0.06,0.04,0.07
2022-11-20 11:53:32.5550,-0.06,0.05,-0.04,0.08
2022-11-20 11:53:32.5650,-0.07,0.06,-0.14,0.16
2022-11-20 11:53:32.5750,-0.01,-0.04,-0.17,0.17
2022-11-20 11:53:32.5850,0.03,-0.07,-0.14,0.15
2022-11-20 11:53:32.5950,0.12,0.02,-0.09,0.15
2022-11-20 11:53:32.6260,0.16,0.08,-0.1,0.2
2022-11-20 11:53:32.6270,0.12,0.04,-0.13,0.18
2022-11-20 11:53:32.6280,0.06,-0.03,-0.11,0.12
2022-11-20 11:53:32.6420,0.02,-0.06,-0.06,0.08
2022-11-20 11:53:32.6440,-0.03,-0.01,-0.04,0.05
2022-11-20 11:53:32.6550,0.0,0.06,-0.03,0.06
