time,ax,ay,az,atotal
2022-11-20 11:53:31.0590,0.05,0.02,-0.24,0.24
2022-11-20 11:53:31.0820,0.14,-0.03,-0.11,0.18
2022-11-20 11:53:31.0840,0.11,0.04,-0.15,0.19
2022-11-20 11:53:31.0880,0.0,0.09,-0.11,0.14
2022-11-20 11:53:31.0980,-0.05,0.04,-0.07,0.09
2022-11-20 11:53:31.1080,-0.04,0.02,-0.07,0.08
2022-11-20 11:53:31.1180,-0.01,0.01,-0.12,0.12
2022-11-20 11:53:31.1280,0.04,-0.02,-0.16,0.16
2022-11-20 11:53:31.1390,0.09,-0.04,-0.19,0.21
2022-11-20 11:53:31.1480,0.17,0.03,-0.18,0.24
2022-11-20 11:53:31.1590,0.16,0.04,-0.16,0.22
2022-11-20 11:53:31.1820,0.05,0.01,-0.16,0.16
2022-11-20 11:53:31.1840,0.05,-0.03,-0.15,0.16
2022-11-20 11:53:31.1890,0.04,-0.02,-0.15,0.15
2022-11-20 11:53:31.1990,-0.03,0.04,-0.1,0.11
2022-11-20 11:53:31.2090,-0.07,0.06,-0.09,0.12
2022-11-20 11:53:31.2190,-0.05,0.05,-0.11,0.13
2022-11-20 11:53:31.2290,0.06,-0.01,-0.14,0.15
2022-11-20 11:53:31.2390,0.15,-0.03,-0.16,0.22
2022-11-20 11:53:31.2490,0.15,0.0,-0.17,0.22
2022-11-20 11:53:31.2590,0.11,0.08,-0.12,0.18
2022-11-20 11:53:31.2820,0.01,0.09,-0.08,0.12
2022-11-20 11:53:31.2830,-0.07,0.03,-0.09,0.11
2022-11-20 11:53:31.2900,-0.04,-0.01,-0.15,0.15
2022-11-20 11:53:31.2990,0.04,0.0,-0.14,0.14
2022-11-20 11:53:31.3090,0.1,0.01,-0.17,0.19
2022-11-20 11:53:31.3200,0.13,-0.02,-0.23,0.26
2022-11-20 11:53:31.3290,0.15,-0.01,-0.2,0.25
2022-11-20 11:53:31.3390,0.14,0.03,-0.2,0.24
2022-11-20 11:53:31.3490,0.12,0.04,-0.2,0.23
2022-11-20 11:53:31.3600,0.1,0.02,-0.17,0.19
2022-11-20 11:53:31.3820,0.06,0.0,-0.1,0.11
2022-11-20 11:53:31.3840,0.03,0.02,-0.1,0.1
2022-11-20 11:53:31.3900,0.02,0.06,-0.1,0.11
2022-11-20 11:53:31.4000,0.02,0.04,-0.06,0.07
2022-11-20 11:53:31.4100,0.03,0.01,-0.09,0.09
2022-11-20 11:53:31.4200,0.03,-0.02,-0.09,0.09
2022-11-20 11:53:31.4300,0.02,-0.01,-0.05,0.05
2022-11-20 11:53:31.4400,0.01,0.03,-0.13,0.13
2022-11-20 11:53:31.4500,0.06,0.04,-0.16,0.17
2022-11-20 11:53:31.4600,0.06,0.01,-0.17,0.18
2022-11-20 11:53:31.4850,0.05,-0.01,-0.18,0.18
2022-11-20 11:53:31.4870,0.06,-0.01,-0.17,0.18
2022-11-20 11:53:31.4900,0.1,0.01,-0.16,0.18
