time,ax,ay,az,atotal
2022-11-13 14:8:55.8370,-0.12,-0.43,-4.2,4.22
2022-11-13 14:8:55.8510,-0.13,-0.15,-2.19,2.19
2022-11-13 14:8:55.8520,-0.74,0.26,0.32,0.84
2022-11-13 14:8:55.8680,-1.98,1.58,1.15,2.78
2022-11-13 14:8:55.8690,-2.61,3.7,1.93,4.92
2022-11-13 14:8:55.9370,-1.97,4.38,4.95,6.89
2022-11-13 14:8:55.9370,-1.34,2.75,7.51,8.1
2022-11-13 14:8:55.9530,-0.01,0.02,7.12,7.12
2022-11-13 14:8:55.9540,1.24,-3.51,4.54,5.87
2022-11-13 14:8:55.9690,3.49,-8.27,-2.62,9.35
2022-11-13 14:8:55.9700,6.25,-10.7,-6.4,13.94
2022-11-13 14:8:55.9850,7.57,-8.37,-0.7,11.3
2022-11-13 14:8:55.9850,7.94,-4.45,3.43,9.72
2022-11-13 14:8:56.0010,7.39,-1.66,4.67,8.89
2022-11-13 14:8:56.0020,5.97,0.24,4.64,7.56
2022-11-13 14:8:56.0700,4.29,1.63,4.27,6.26
2022-11-13 14:8:56.0700,2.91,2.87,3.81,5.58
2022-11-13 14:8:56.0870,1.96,3.84,3.52,5.56
2022-11-13 14:8:56.0870,1.27,4.46,3.34,5.71
2022-11-13 14:8:56.1030,0.6,4.9,3.04,5.79
2022-11-13 14:8:56.1030,-0.06,5.1,2.66,5.75
2022-11-13 14:8:56.1180,-0.55,4.73,2.46,5.35
2022-11-13 14:8:56.1190,-0.96,4.01,2.23,4.68
2022-11-13 14:8:56.1350,-1.28,2.86,2.02,3.72
2022-11-13 14:8:56.1360,-1.47,1.41,2.19,2.99
2022-11-13 14:8:56.2030,-1.55,-0.19,2.35,2.82
2022-11-13 14:8:56.2040,-1.65,-1.7,2.14,3.19
2022-11-13 14:8:56.2200,-1.79,-3.01,1.15,3.68
2022-11-13 14:8:56.2210,-2.06,-3.71,-0.19,4.24
2022-11-13 14:8:56.2360,-2.41,-3.44,-1.03,4.32
2022-11-13 14:8:56.2370,-2.57,-2.62,-1.07,3.82
2022-11-13 14:8:56.2510,-2.43,-1.84,-0.15,3.05
2022-11-13 14:8:56.2520,-2.27,-1.23,0.94,2.74
2022-11-13 14:8:56.2680,-2.43,-0.82,1.49,2.96
2022-11-13 14:8:56.2690,-2.84,-0.42,1.32,3.15
2022-11-13 14:8:56.3350,-3.09,0.05,0.74,3.17
2022-11-13 14:8:56.3360,-2.99,0.58,-0.06,3.04
2022-11-13 14:8:56.3530,-2.44,0.95,-0.95,2.78
2022-11-13 14:8:56.3540,-1.75,0.88,-1.91,2.73
2022-11-13 14:8:56.3690,-1.27,0.41,-2.68,2.99
2022-11-13 14:8:56.3700,-0.97,-0.25,-2.9,3.06
2022-11-13 14:8:56.3850,-0.8,-0.79,-2.62,2.85
2022-11-13 14:8:56.3850,-0.7,-1.09,-2.06,2.43
2022-11-13 14:8:56.4010,-0.65,-1.14,-1.46,1.96
2022-11-13 14:8:56.4020,-0.55,-0.91,-0.99,1.45
2022-11-13 14:8:56.4690,-0.39,-0.44,-0.59,0.83
2022-11-13 14:8:56.4700,-0.25,0.16,-0.1,0.31
2022-11-13 14:8:56.4870,-0.06,0.75,0.2,0.77
2022-11-13 14:8:56.4870,0.12,1.12,0.28,1.16
2022-11-13 14:8:56.5030,0.31,1.21,-0.03,1.24
2022-11-13 14:8:56.5030,0.54,1.04,-0.8,1.41
2022-11-13 14:8:56.5180,0.8,0.69,-2.05,2.3
2022-11-13 14:8:56.5190,0.89,0.35,-2.97,3.12
2022-11-13 14:8:56.5350,0.69,0.13,-3.26,3.33
2022-11-13 14:8:56.5360,0.12,-0.05,-3.12,3.12
2022-11-13 14:8:56.6020,-0.53,-0.37,-2.81,2.88
2022-11-13 14:8:56.6030,-1.04,-0.94,-2.45,2.82
2022-11-13 14:8:56.6200,-1.22,-1.59,-2.04,2.85
2022-11-13 14:8:56.6210,-1.34,-2.08,-1.59,2.94
2022-11-13 14:8:56.6360,-1.62,-2.29,-1.26,3.07
2022-11-13 14:8:56.6370,-1.93,-2.18,-1.38,3.22
2022-11-13 14:8:56.6520,-2.23,-2.02,-1.9,3.55
2022-11-13 14:8:56.6520,-2.51,-2.0,-2.27,3.93
2022-11-13 14:8:56.6680,-2.7,-2.07,-2.3,4.1
2022-11-13 14:8:56.6690,-2.76,-2.11,-2.24,4.13
2022-11-13 14:8:56.7350,-2.73,-2.06,-2.26,4.09
2022-11-13 14:8:56.7350,-2.75,-1.99,-2.4,4.15
2022-11-13 14:8:56.7540,-2.91,-1.93,-2.44,4.25
2022-11-13 14:8:56.7540,-3.26,-2.02,-2.22,4.43
2022-11-13 14:8:56.7690,-3.67,-2.63,-1.79,4.85
2022-11-13 14:8:56.7700,-3.72,-3.93,-1.55,5.62
2022-11-13 14:8:56.7850,-3.45,-5.13,-1.86,6.45
2022-11-13 14:8:56.7850,-2.98,-6.03,-2.57,7.2
2022-11-13 14:8:56.8010,-2.48,-6.54,-3.26,7.71
2022-11-13 14:8:56.8020,-2.03,-6.44,-3.4,7.56
2022-11-13 14:8:56.8680,-1.48,-5.3,-2.98,6.25
2022-11-13 14:8:56.8680,-0.93,-3.56,-2.49,4.44
2022-11-13 14:8:56.8870,-0.66,-2.07,-2.12,3.03
2022-11-13 14:8:56.8880,-0.43,-0.96,-1.88,2.15
2022-11-13 14:8:56.9020,-0.14,-0.25,-1.41,1.43
2022-11-13 14:8:56.9030,0.24,-0.15,-0.56,0.62
2022-11-13 14:8:56.9180,0.62,-0.47,0.54,0.94
2022-11-13 14:8:56.9190,0.85,-0.67,1.72,2.03
2022-11-13 14:8:56.9350,1.29,-1.0,2.67,3.12
2022-11-13 14:8:56.9350,1.84,-1.7,3.48,4.28
2022-11-13 14:8:57.0010,2.4,-2.6,4.33,5.59
2022-11-13 14:8:57.0020,2.8,-3.19,4.33,6.06
2022-11-13 14:8:57.0200,3.28,-3.92,3.45,6.16
2022-11-13 14:8:57.0200,3.87,-4.79,4.34,7.53
2022-11-13 14:8:57.0350,3.41,-4.82,5.17,7.84
2022-11-13 14:8:57.0360,2.35,-3.79,5.5,7.08
2022-11-13 14:8:57.0500,0.82,-2.19,3.28,4.02
2022-11-13 14:8:57.0510,-1.22,-1.09,2.61,3.08
2022-11-13 14:8:57.0680,-2.42,-0.36,1.21,2.72
2022-11-13 14:8:57.0690,-2.89,0.04,-0.03,2.89
2022-11-13 14:8:57.1350,-2.99,0.52,0.23,3.04
2022-11-13 14:8:57.1350,-2.82,0.98,1.4,3.29
2022-11-13 14:8:57.1530,-2.49,1.57,2.69,3.98
2022-11-13 14:8:57.1540,-2.3,2.19,3.4,4.65
2022-11-13 14:8:57.1690,-2.2,2.65,4.25,5.47
2022-11-13 14:8:57.1700,-2.15,3.11,5.03,6.29
2022-11-13 14:8:57.1840,-2.01,3.74,5.34,6.82
2022-11-13 14:8:57.1850,-1.87,4.39,5.41,7.21
2022-11-13 14:8:57.2010,-1.48,4.8,5.42,7.38
2022-11-13 14:8:57.2020,-0.81,4.99,5.2,7.25
2022-11-13 14:8:57.2680,0.12,5.04,4.62,6.83
2022-11-13 14:8:57.2690,1.11,5.01,4.06,6.54
2022-11-13 14:8:57.2860,1.95,4.93,3.66,6.44
2022-11-13 14:8:57.2870,2.46,4.74,3.37,6.31
2022-11-13 14:8:57.3020,2.59,4.54,3.1,6.07
2022-11-13 14:8:57.3030,2.18,4.37,2.91,5.68
2022-11-13 14:8:57.3180,1.0,4.06,2.57,4.9
2022-11-13 14:8:57.3190,0.03,3.75,1.83,4.17
2022-11-13 14:8:57.3340,-0.54,3.4,0.82,3.53
2022-11-13 14:8:57.3350,-1.09,2.74,-0.39,2.97
2022-11-13 14:8:57.4000,-1.52,1.67,-1.7,2.82
2022-11-13 14:8:57.4010,-1.82,0.09,-3.17,3.65
2022-11-13 14:8:57.4200,-1.86,-2.13,-4.88,5.64
2022-11-13 14:8:57.4200,-1.45,-4.69,-6.49,8.13
2022-11-13 14:8:57.4360,-0.75,-6.72,-7.78,10.3
2022-11-13 14:8:57.4370,-0.16,-7.31,-8.38,11.12
2022-11-13 14:8:57.4510,0.22,-5.99,-7.74,9.78
2022-11-13 14:8:57.4520,0.32,-3.92,-6.19,7.33
2022-11-13 14:8:57.4680,0.11,-2.31,-4.31,4.89
2022-11-13 14:8:57.4690,-0.27,-1.02,-2.37,2.59
2022-11-13 14:8:57.5340,-0.65,-0.39,-0.38,0.84
2022-11-13 14:8:57.5350,-1.05,-0.85,0.1,1.35
2022-11-13 14:8:57.5530,-2.21,-2.34,-2.63,4.15
2022-11-13 14:8:57.5540,-3.42,-4.3,-2.26,5.94
2022-11-13 14:8:57.5690,-2.06,-5.44,5.12,7.74
2022-11-13 14:8:57.5700,-0.18,-4.51,9.14,10.19
2022-11-13 14:8:57.5850,1.44,-1.98,9.62,9.92
2022-11-13 14:8:57.5850,3.83,-0.02,9.1,9.87
2022-11-13 14:8:57.6010,6.32,1.09,7.09,9.56
2022-11-13 14:8:57.6020,9.04,2.12,-0.1,9.28
2022-11-13 14:8:57.6690,10.06,2.57,-4.9,11.48
2022-11-13 14:8:57.6700,7.18,2.22,1.92,7.75
2022-11-13 14:8:57.6870,5.62,2.68,4.22,7.52
2022-11-13 14:8:57.6880,4.3,3.38,5.32,7.62
2022-11-13 14:8:57.7030,3.22,4.02,5.17,7.29
2022-11-13 14:8:57.7030,2.45,4.19,4.53,6.63
2022-11-13 14:8:57.7180,1.9,3.96,3.91,5.88
2022-11-13 14:8:57.7190,1.63,3.37,3.34,5.01
2022-11-13 14:8:57.7350,1.57,2.18,2.89,3.94
2022-11-13 14:8:57.7360,1.31,0.68,2.78,3.14
2022-11-13 14:8:57.8010,0.86,-0.74,3.0,3.2
2022-11-13 14:8:57.8020,0.26,-1.94,2.56,3.22
2022-11-13 14:8:57.8200,-0.46,-2.98,1.27,3.27
2022-11-13 14:8:57.8200,-1.31,-3.69,0.02,3.91
2022-11-13 14:8:57.8360,-2.4,-3.86,-1.05,4.66
2022-11-13 14:8:57.8370,-3.6,-3.4,-1.65,5.21
2022-11-13 14:8:57.8510,-4.44,-2.49,-1.37,5.27
2022-11-13 14:8:57.8520,-4.72,-1.77,-0.15,5.04
2022-11-13 14:8:57.8680,-4.78,-1.31,1.38,5.14
2022-11-13 14:8:57.8690,-4.88,-0.75,2.41,5.49
2022-11-13 14:8:57.9350,-4.88,-0.12,2.96,5.7
2022-11-13 14:8:57.9360,-4.59,0.68,2.94,5.49
2022-11-13 14:8:57.9530,-4.09,1.7,2.33,5.0
2022-11-13 14:8:57.9540,-3.58,2.68,1.39,4.68
2022-11-13 14:8:57.9690,-3.08,3.39,0.0,4.58
2022-11-13 14:8:57.9690,-2.54,3.68,-1.86,4.84
2022-11-13 14:8:57.9840,-1.87,3.25,-4.0,5.48
2022-11-13 14:8:57.9850,-1.25,1.95,-5.62,6.07
2022-11-13 14:8:58.0010,-0.81,0.31,-6.18,6.24
2022-11-13 14:8:58.0020,-0.25,-0.95,-5.78,5.86
2022-11-13 14:8:58.0700,0.2,-1.71,-4.41,4.73
2022-11-13 14:8:58.0710,0.55,-2.01,-2.5,3.25
2022-11-13 14:8:58.0870,1.08,-1.92,-0.65,2.29
2022-11-13 14:8:58.0880,1.96,-1.39,0.52,2.45
2022-11-13 14:8:58.1020,2.74,-0.57,0.45,2.83
2022-11-13 14:8:58.1030,2.92,0.25,-0.9,3.06
2022-11-13 14:8:58.1180,2.0,0.65,-3.13,3.77
2022-11-13 14:8:58.1190,0.11,0.39,-4.28,4.29
2022-11-13 14:8:58.1350,-1.59,-0.21,-3.75,4.07
2022-11-13 14:8:58.1360,-2.62,-0.88,-2.68,3.84
2022-11-13 14:8:58.2010,-3.19,-1.58,-1.74,3.96
2022-11-13 14:8:58.2020,-3.53,-2.11,-0.94,4.21
2022-11-13 14:8:58.2200,-3.83,-2.4,-0.31,4.53
2022-11-13 14:8:58.2200,-4.18,-2.54,0.15,4.89
2022-11-13 14:8:58.2350,-4.59,-2.69,0.11,5.32
2022-11-13 14:8:58.2360,-4.95,-2.9,-0.62,5.77
2022-11-13 14:8:58.2520,-5.01,-2.97,-1.64,6.05
2022-11-13 14:8:58.2520,-4.64,-2.8,-2.4,5.92
2022-11-13 14:8:58.2680,-3.78,-2.38,-2.69,5.21
2022-11-13 14:8:58.2690,-3.09,-2.07,-2.56,4.51
2022-11-13 14:8:58.3350,-2.76,-1.92,-2.44,4.15
2022-11-13 14:8:58.3360,-2.58,-2.02,-2.5,4.12
2022-11-13 14:8:58.3560,-2.48,-2.96,-2.35,4.52
2022-11-13 14:8:58.3570,-2.34,-4.6,-1.47,5.36
2022-11-13 14:8:58.3680,-1.92,-5.72,-0.28,6.04
2022-11-13 14:8:58.3690,-1.28,-6.0,0.17,6.13
2022-11-13 14:8:58.3840,-0.79,-5.8,-0.38,5.86
2022-11-13 14:8:58.3850,-0.43,-5.41,-1.45,5.61
2022-11-13 14:8:58.4010,-0.2,-4.76,-2.37,5.32
2022-11-13 14:8:58.4020,-0.21,-3.97,-2.58,4.73
2022-11-13 14:8:58.4680,-0.3,-3.15,-2.11,3.8
2022-11-13 14:8:58.4690,-0.28,-2.19,-1.29,2.55
2022-11-13 14:8:58.4870,-0.15,-1.17,-0.31,1.21
2022-11-13 14:8:58.4880,-0.09,-0.33,0.53,0.63
2022-11-13 14:8:58.5020,0.11,0.08,1.08,1.08
2022-11-13 14:8:58.5030,0.27,0.29,1.68,1.72
2022-11-13 14:8:58.5180,0.26,0.35,2.44,2.47
2022-11-13 14:8:58.5190,0.33,0.13,3.04,3.06
2022-11-13 14:8:58.5340,0.58,-0.36,3.47,3.53
2022-11-13 14:8:58.5350,1.02,-1.16,3.86,4.15
2022-11-13 14:8:58.6010,1.73,-2.26,4.18,5.05
2022-11-13 14:8:58.6020,2.63,-3.52,4.2,6.07
2022-11-13 14:8:58.6190,3.31,-4.77,3.1,6.58
2022-11-13 14:8:58.6200,3.93,-6.07,1.34,7.35
2022-11-13 14:8:58.6360,3.79,-6.51,0.63,7.55
2022-11-13 14:8:58.6360,2.56,-5.25,1.41,6.0
2022-11-13 14:8:58.6510,0.54,-3.17,2.15,3.86
2022-11-13 14:8:58.6520,-1.4,-1.35,4.04,4.48
2022-11-13 14:8:58.6680,-2.25,-0.72,4.38,4.97
2022-11-13 14:8:58.6690,-2.57,-0.6,3.18,4.13
2022-11-13 14:8:58.7340,-2.73,-0.35,3.09,4.13
2022-11-13 14:8:58.7340,-2.75,0.33,4.06,4.91
2022-11-13 14:8:58.7530,-2.44,1.5,5.11,5.85
2022-11-13 14:8:58.7530,-1.79,2.71,5.66,6.52
2022-11-13 14:8:58.7690,-1.23,3.85,5.51,6.83
2022-11-13 14:8:58.7690,-0.87,4.71,4.93,6.87
2022-11-13 14:8:58.7840,-0.4,5.2,4.2,6.69
2022-11-13 14:8:58.7850,0.3,5.5,3.58,6.56
2022-11-13 14:8:58.8010,1.14,5.76,3.11,6.64
2022-11-13 14:8:58.8020,2.07,5.86,2.67,6.76
2022-11-13 14:8:58.8670,3.02,5.81,2.43,6.98
2022-11-13 14:8:58.8680,3.72,5.58,2.56,7.17
2022-11-13 14:8:58.8860,3.97,5.24,2.8,7.14
2022-11-13 14:8:58.8870,3.55,4.85,3.0,6.71
2022-11-13 14:8:58.9020,2.15,4.23,3.2,5.72
2022-11-13 14:8:58.9030,0.65,3.56,3.39,4.95
2022-11-13 14:8:58.9180,-0.29,2.98,3.68,4.74
2022-11-13 14:8:58.9190,-1.03,2.26,4.01,4.71
2022-11-13 14:8:58.9340,-1.62,1.45,4.2,4.72
2022-11-13 14:8:58.9350,-2.04,0.6,4.01,4.53
2022-11-13 14:8:58.9990,-2.3,-0.23,3.45,4.15
2022-11-13 14:8:59.0000,-2.38,-1.05,2.31,3.47
2022-11-13 14:8:59.0200,-2.24,-1.71,0.33,2.83
2022-11-13 14:8:59.0200,-1.78,-2.17,-2.15,3.53
2022-11-13 14:8:59.0360,-0.92,-2.47,-4.37,5.1
2022-11-13 14:8:59.0370,0.03,-2.58,-5.55,6.12
2022-11-13 14:8:59.0510,0.79,-2.53,-5.87,6.44
2022-11-13 14:8:59.0520,1.4,-2.34,-5.68,6.3
2022-11-13 14:8:59.0670,1.78,-1.82,-5.45,6.01
2022-11-13 14:8:59.0680,2.0,-0.92,-5.24,5.68
2022-11-13 14:8:59.1370,2.19,-0.29,-4.8,5.28
2022-11-13 14:8:59.1370,2.27,-0.17,-3.91,4.52
2022-11-13 14:8:59.1520,2.33,0.01,-2.76,3.61
2022-11-13 14:8:59.1520,2.34,0.41,-1.59,2.85
2022-11-13 14:8:59.1690,2.27,0.93,-0.66,2.54
2022-11-13 14:8:59.1690,1.82,1.4,0.04,2.29
2022-11-13 14:8:59.1850,0.95,2.0,0.6,2.29
2022-11-13 14:8:59.1850,0.55,2.81,0.01,2.86
2022-11-13 14:8:59.2010,0.7,2.67,-1.08,2.96
2022-11-13 14:8:59.2020,-0.12,0.3,-1.42,1.45
2022-11-13 14:8:59.2680,-1.45,-3.63,-2.37,4.57
2022-11-13 14:8:59.2680,-1.2,-7.88,-3.42,8.67
2022-11-13 14:8:59.2870,-0.91,-10.69,-0.13,10.72
2022-11-13 14:8:59.2870,-0.22,-10.47,4.96,11.58
2022-11-13 14:8:59.3020,1.68,-7.69,7.47,10.85
2022-11-13 14:8:59.3030,3.99,-4.71,7.91,10.03
2022-11-13 14:8:59.3180,5.96,-1.97,7.35,9.66
2022-11-13 14:8:59.3190,6.75,0.6,5.9,8.98
2022-11-13 14:8:59.3340,5.98,2.67,4.37,7.87
2022-11-13 14:8:59.3350,4.23,4.08,2.28,6.3
2022-11-13 14:8:59.4020,2.7,4.85,1.27,5.69
2022-11-13 14:8:59.4030,1.89,5.28,1.83,5.89
2022-11-13 14:8:59.4160,1.46,5.42,2.61,6.19
2022-11-13 14:8:59.4170,1.13,5.43,3.06,6.33
2022-11-13 14:8:59.4330,0.68,4.8,3.34,5.88
2022-11-13 14:8:59.4340,0.22,3.47,3.4,4.86
2022-11-13 14:8:59.4500,0.05,2.0,3.24,3.8
2022-11-13 14:8:59.4510,0.15,0.47,3.29,3.32
2022-11-13 14:8:59.4680,0.53,-0.86,3.65,3.78
2022-11-13 14:8:59.4690,0.73,-1.45,3.75,4.08
2022-11-13 14:8:59.5370,0.58,-2.31,4.25,4.87
2022-11-13 14:8:59.5380,0.15,-3.08,3.25,4.48
2022-11-13 14:8:59.5530,-0.44,-3.08,1.3,3.37
2022-11-13 14:8:59.5540,-1.62,-2.8,-0.76,3.32
2022-11-13 14:8:59.5690,-2.48,-1.88,-1.68,3.53
2022-11-13 14:8:59.5690,-2.65,-1.09,-0.43,2.89
2022-11-13 14:8:59.5840,-2.42,-0.54,1.13,2.72
2022-11-13 14:8:59.5850,-2.33,-0.07,2.02,3.08
2022-11-13 14:8:59.6010,-2.38,0.27,1.89,3.05
2022-11-13 14:8:59.6020,-2.29,0.72,1.24,2.7
2022-11-13 14:8:59.6690,-1.88,1.24,0.52,2.31
2022-11-13 14:8:59.6700,-1.15,1.58,-0.42,1.99
2022-11-13 14:8:59.6860,-0.39,1.33,-1.4,1.97
2022-11-13 14:8:59.6870,0.27,0.62,-2.2,2.3
2022-11-13 14:8:59.7020,0.85,-0.3,-2.65,2.79
2022-11-13 14:8:59.7030,1.4,-0.37,-2.58,2.95
2022-11-13 14:8:59.7180,1.57,-0.26,-1.93,2.5
2022-11-13 14:8:59.7190,1.2,-0.41,-1.02,1.62
2022-11-13 14:8:59.7330,0.49,-0.95,-0.22,1.09
2022-11-13 14:8:59.7340,0.03,-1.31,0.46,1.38
2022-11-13 14:8:59.8000,0.04,-1.33,0.96,1.64
2022-11-13 14:8:59.8010,0.03,-0.86,1.12,1.41
2022-11-13 14:8:59.8200,-0.04,0.0,1.03,1.03
2022-11-13 14:8:59.8210,-0.13,1.04,0.8,1.31
2022-11-13 14:8:59.8350,-0.14,1.77,0.63,1.88
2022-11-13 14:8:59.8360,-0.73,0.94,0.25,1.21
2022-11-13 14:8:59.8510,-1.4,0.3,-0.4,1.48
2022-11-13 14:8:59.8520,-1.73,0.15,-0.94,1.97
2022-11-13 14:8:59.8680,-1.79,0.29,-1.49,2.34
2022-11-13 14:8:59.8680,-1.71,0.51,-1.78,2.52
2022-11-13 14:8:59.9360,-1.39,0.58,-1.64,2.22
2022-11-13 14:8:59.9370,-0.89,0.51,-1.13,1.52
2022-11-13 14:8:59.9530,-0.61,0.32,-0.56,0.88
2022-11-13 14:8:59.9530,-0.72,0.07,-0.27,0.77
2022-11-13 14:8:59.9690,-1.0,-0.34,0.01,1.05
2022-11-13 14:8:59.9700,-1.13,-0.5,0.34,1.28
2022-11-13 14:8:59.9840,-1.23,-0.74,0.49,1.51
2022-11-13 14:8:59.9850,-1.37,-0.97,0.75,1.83
2022-11-13 14:9:00.0010,-1.52,-0.88,0.91,1.97
2022-11-13 14:9:00.0020,-1.54,-1.18,0.96,2.16
2022-11-13 14:9:00.0690,-1.24,-1.67,1.01,2.31
2022-11-13 14:9:00.0690,-0.63,-2.11,1.12,2.47
2022-11-13 14:9:00.0860,0.16,-2.75,1.32,3.05
2022-11-13 14:9:00.0870,0.92,-3.4,1.49,3.82
2022-11-13 14:9:00.1020,1.42,-3.65,1.49,4.19
2022-11-13 14:9:00.1020,1.77,-3.45,1.43,4.13
2022-11-13 14:9:00.1180,2.03,-3.02,1.25,3.84
2022-11-13 14:9:00.1180,2.07,-2.82,1.01,3.64
2022-11-13 14:9:00.1340,1.86,-2.85,0.76,3.48
2022-11-13 14:9:00.1350,1.65,-2.87,0.48,3.34
2022-11-13 14:9:00.2040,1.68,-2.67,0.27,3.16
2022-11-13 14:9:00.2050,1.87,-2.05,0.13,2.77
2022-11-13 14:9:00.2190,2.1,-1.13,0.1,2.38
2022-11-13 14:9:00.2200,2.28,-0.13,0.21,2.29
2022-11-13 14:9:00.2350,2.37,0.86,0.36,2.54
2022-11-13 14:9:00.2360,2.44,1.57,0.56,2.95
2022-11-13 14:9:00.2490,2.51,1.89,0.85,3.25
2022-11-13 14:9:00.2500,2.71,1.98,1.27,3.58
2022-11-13 14:9:00.2670,2.93,2.01,1.78,3.97
2022-11-13 14:9:00.2680,3.25,2.06,2.26,4.46
2022-11-13 14:9:00.3340,3.57,2.2,2.64,4.95
2022-11-13 14:9:00.3350,3.78,2.36,2.87,5.3
2022-11-13 14:9:00.3530,4.06,2.46,2.89,5.55
2022-11-13 14:9:00.3530,4.34,2.39,2.99,5.78
2022-11-13 14:9:00.3690,4.58,2.15,3.12,5.94
2022-11-13 14:9:00.3690,4.88,1.87,3.21,6.13
